frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.04349998198449612,0,0,0,0,0,17.479399917647243,17.435899935662746
1,0.01,0.005,5,0.001,0.04610000178217888,0,0,0,0,0,14.868099940940738,14.821999939158559
2,0.015,0.005,5,0.001,0.04660012200474739,0,0,0,0,0,17.073499970138073,17.026899848133326
3,0.02,0.005,5,0.001,0.04440010525286198,0,0,0,0,0,16.452499898150563,16.4080997928977
4,0.025,0.005,5,0.001,0.04639988765120506,0,0,0,0,0,16.82230015285313,16.775900265201926
5,0.030000000000000002,0.005,5,0.001,0.044899992644786835,0,0,0,0,0,16.81159995496273,16.766699962317944
6,0.035,0.005,5,0.001,0.040800077840685844,0,0,0,0,0,16.304000047966838,16.263199970126152
7,0.04,0.005,5,0.001,0.055900076404213905,0,0,0,0,0,16.095800092443824,16.03990001603961
8,0.045,0.005,5,0.001,0.040899962186813354,0,0,0,0,0,16.97419979609549,16.933299833908677
9,0.049999999999999996,0.005,5,0.001,0.0800001434981823,0,0,0,0,0,17.202100018039346,17.122099874541163
10,0.05499999999999999,0.005,5,0.001,0.057900091633200645,0,0,0,0,0,16.27519982866943,16.217299737036228
11,0.05999999999999999,0.005,5,0.001,0.04200008697807789,0,0,0,0,0,15.50789992325008,15.465899836272001
12,0.06499999999999999,0.005,5,0.001,0.04229997284710407,0,0,0,0,0,16.865500016137958,16.823200043290854
13,0.06999999999999999,0.005,5,0.001,0.037599820643663406,0,0,0,0,0,16.390200005844235,16.352600185200572
14,0.075,0.005,5,0.001,0.03520003519952297,0,0,0,0,0,16.436500009149313,16.40129997394979
15,0.08,0.005,5,0.001,0.038899946957826614,0,0,0,0,0,16.03209995664656,15.993200009688735
16,0.085,0.005,5,0.001,0.035800039768218994,0,0,0,0,0,16.715900041162968,16.68010000139475
17,0.09000000000000001,0.005,5,0.001,0.05559995770454407,0,0,0,0,0,17.198200104758143,17.1426001470536
18,0.09500000000000001,0.005,5,0.001,0.04020007327198982,0,0,0,0,0,16.559100011363626,16.518899938091636
19,0.10000000000000002,0.005,5,0.001,0.06079999729990959,0,0,0,0,0,15.80119994468987,15.74039994738996
20,0.10500000000000002,0.005,5,0.001,0.04529999569058418,0,0,0,0,0,17.448100028559566,17.40280003286898
21,0.11000000000000003,0.005,5,0.001,0.041700201109051704,0,0,0,0,0,16.52600010856986,16.48429990746081
22,0.11500000000000003,0.005,5,0.001,0.04260009154677391,0,0,0,0,0,18.284999998286366,18.242399906739593
23,0.12000000000000004,0.005,5,0.001,0.10419986210763454,0,0,0,0,0,15.597600024193525,15.49340016208589
24,0.12500000000000003,0.005,5,0.001,0.042899977415800095,0,0,0,0,0,16.668799798935652,16.62589982151985
25,0.13000000000000003,0.005,5,0.001,0.043899985030293465,0,0,0,0,0,16.583599848672748,16.539699863642454
26,0.13500000000000004,0.005,5,0.001,0.06610015407204628,0,0,0,0,0,16.406100010499358,16.339999856427312
27,0.14000000000000004,0.005,5,0.001,0.037400051951408386,0,0,0,0,0,16.072999918833375,16.035599866881967
28,0.14500000000000005,0.005,5,0.001,0.03869994543492794,0,0,0,0,0,16.298400005325675,16.259700059890747
29,0.15000000000000005,0.005,5,0.001,0.07160007953643799,0,0,0,0,0,17.43560004979372,17.363999970257282
30,0.15500000000000005,0.005,5,0.001,0.07279985584318638,0,0,0,0,0,16.60760003142059,16.534800175577402
31,0.16000000000000006,0.005,5,0.001,0.04179985262453556,0,0,0,0,0,17.536900006234646,17.49510015361011
32,0.16500000000000006,0.005,5,0.001,0.04090019501745701,0,0,0,0,0,15.99400001578033,15.953099820762873
33,0.17000000000000007,0.005,5,0.001,0.04179985262453556,0,0,0,0,0,16.125500202178955,16.08370034955442
