frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.059999991208314896,0,0,0,0,0,19.003499997779727,18.943500006571412
1,0.01,0.005,5,0.001,0.05950010381639004,0,0,0,0,0,15.008399961516261,14.948899857699871
2,0.015,0.005,5,0.001,0.05639996379613876,0,0,0,0,0,16.84579998254776,16.78940001875162
3,0.02,0.005,5,0.001,0.0554998405277729,0,0,0,0,0,16.364899929612875,16.309400089085102
4,0.025,0.005,5,0.001,0.04579988308250904,0,0,0,0,0,15.938200056552887,15.892400173470378
5,0.030000000000000002,0.005,5,0.001,0.057999975979328156,0,0,0,0,0,16.06069994159043,16.0026999656111
6,0.035,0.005,5,0.001,0.06120000034570694,0,0,0,0,0,15.531300101429224,15.470100101083517
7,0.04,0.005,5,0.001,0.05979998968541622,0,0,0,0,0,15.947399893775582,15.887599904090166
8,0.045,0.005,5,0.001,0.04509999416768551,0,0,0,0,0,17.119199968874454,17.07409997470677
9,0.049999999999999996,0.005,5,0.001,0.040800077840685844,0,0,0,0,0,17.40729995071888,17.366499872878194
10,0.05499999999999999,0.005,5,0.001,0.04559988155961037,0,0,0,0,0,17.139999894425273,17.094400012865663
11,0.05999999999999999,0.005,5,0.001,0.04409998655319214,0,0,0,0,0,16.14309987053275,16.09899988397956
12,0.06499999999999999,0.005,5,0.001,0.05219993181526661,0,0,0,0,0,17.41579989902675,17.363599967211485
13,0.06999999999999999,0.005,5,0.001,0.05110003985464573,0,0,0,0,0,17.175599932670593,17.124499892815948
14,0.075,0.005,5,0.001,0.045900000259280205,0,0,0,0,0,16.17380022071302,16.12790022045374
15,0.08,0.005,5,0.001,0.04059984348714352,0,0,0,0,0,15.789899975061417,15.749300131574273
16,0.085,0.005,5,0.001,0.04219985567033291,0,0,0,0,0,15.455600107088685,15.413400251418352
17,0.09000000000000001,0.005,5,0.001,0.04220008850097656,0,0,0,0,0,16.701900167390704,16.659700078889728
18,0.09500000000000001,0.005,5,0.001,0.04069996066391468,0,0,0,0,0,15.825500013306737,15.784800052642822
19,0.10000000000000002,0.005,5,0.001,0.03920006565749645,0,0,0,0,0,15.089499996975064,15.050299931317568
20,0.10500000000000002,0.005,5,0.001,0.03760005347430706,0,0,0,0,0,16.3718000985682,16.334200045093894
21,0.11000000000000003,0.005,5,0.001,0.038800062611699104,0,0,0,0,0,17.04859989695251,17.00979983434081
22,0.11500000000000003,0.005,5,0.001,0.03490014933049679,0,0,0,0,0,16.53010002337396,16.495199874043465
23,0.12000000000000004,0.005,5,0.001,0.04520011134445667,0,0,0,0,0,16.514099901542068,16.46889979019761
24,0.12500000000000003,0.005,5,0.001,0.04009995609521866,0,0,0,0,0,17.024400178343058,16.98430022224784
25,0.13000000000000003,0.005,5,0.001,0.04069996066391468,0,0,0,0,0,16.93439995869994,16.893699998036027
26,0.13500000000000004,0.005,5,0.001,0.04319986328482628,0,0,0,0,0,17.397899879142642,17.354700015857816
27,0.14000000000000004,0.005,5,0.001,0.04360009916126728,0,0,0,0,0,15.655700117349625,15.612100018188357
28,0.14500000000000005,0.005,5,0.001,0.039800070226192474,0,0,0,0,0,16.06629998423159,16.0264999140054
29,0.15000000000000005,0.005,5,0.001,0.04329998046159744,0,0,0,0,0,17.10509997792542,17.061799997463822
30,0.15500000000000005,0.005,5,0.001,0.05279993638396263,0,0,0,0,0,17.763699870556593,17.71089993417263
31,0.16000000000000006,0.005,5,0.001,0.056900084018707275,0,0,0,0,0,16.012700041756034,15.955799957737327
32,0.16500000000000006,0.005,5,0.001,0.05110003985464573,0,0,0,0,0,15.610799891874194,15.559699852019548
33,0.17000000000000007,0.005,5,0.001,0.043999869376420975,0,0,0,0,0,15.422099968418479,15.378100099042058
34,0.17500000000000007,0.005,5,0.001,0.041400082409381866,0,0,0,0,0,17.24910014308989,17.20770006068051
35,0.18000000000000008,0.005,5,0.001,0.03920006565749645,0,0,0,0,0,16.910400008782744,16.871199943125248
36,0.18500000000000008,0.005,5,0.001,0.04060007631778717,0,0,0,0,0,16.963700065389276,16.92309998907149
37,0.19000000000000009,0.005,5,0.001,0.034800032153725624,0,0,0,0,0,17.310099909082055,17.27529987692833
38,0.1950000000000001,0.005,5,0.001,0.04029995761811733,0,0,0,0,0,16.677899984642863,16.637600027024746
39,0.2000000000000001,0.005,5,0.001,0.040999846532940865,0,0,0,0,0,16.78219996392727,16.741200117394328
40,0.2050000000000001,0.005,5,0.001,0.04970002919435501,0,0,0,0,0,16.910300124436617,16.860600095242262
41,0.2100000000000001,0.005,5,0.001,0.07750000804662704,0,0,0,0,0,16.440199920907617,16.36269991286099
42,0.2150000000000001,0.005,5,0.001,0.05679996684193611,0,0,0,0,0,17.518799984827638,17.4620000179857
43,0.2200000000000001,0.005,5,0.001,0.04840013571083546,0,0,0,0,0,15.977300005033612,15.928899869322777
44,0.22500000000000012,0.005,5,0.001,0.04339986480772495,0,0,0,0,0,16.387100098654628,16.343700233846903
45,0.23000000000000012,0.005,5,0.001,0.04229997284710407,0,0,0,0,0,16.684000147506595,16.64170017465949
46,0.23500000000000013,0.005,5,0.001,0.05830009467899799,0,0,0,0,0,16.6058000177145,16.547499923035502
47,0.24000000000000013,0.005,5,0.001,0.03750016912817955,0,0,0,0,0,16.946400050073862,16.908899880945683
48,0.24500000000000013,0.005,5,0.001,0.042800093069672585,0,0,0,0,0,16.919099958613515,16.876299865543842
49,0.2500000000000001,0.005,5,0.001,0.04469999112188816,0,0,0,0,0,15.94790001399815,15.903200022876263
50,0.2550000000000001,0.005,5,0.001,0.05139992572367191,0,0,0,0,0,15.88699989952147,15.835599973797798
51,0.2600000000000001,0.005,5,0.001,0.04349998198449612,0,0,0,0,0,17.846000147983432,17.802500165998936
52,0.2650000000000001,0.005,5,0.001,0.04110019654035568,0,0,0,0,0,16.430299961939454,16.3891997653991
53,0.27000000000000013,0.005,5,0.001,0.04219985567033291,0,0,0,0,0,15.59840003028512,15.556200174614787
54,0.27500000000000013,0.005,5,0.001,0.03929995000362396,0,0,0,0,0,16.877499874681234,16.83819992467761
55,0.28000000000000014,0.005,5,0.001,0.04679989069700241,0,0,0,0,0,18.197400029748678,18.150600139051676
56,0.28500000000000014,0.005,5,0.001,0.046800123527646065,0,0,0,0,0,16.769499983638525,16.72269986011088
57,0.29000000000000015,0.005,5,0.001,0.0483999028801918,0,0,0,0,0,16.268800012767315,16.220400109887123
58,0.29500000000000015,0.005,5,0.001,0.04110019654035568,0,0,0,0,0,17.09370012395084,17.052599927410483
59,0.30000000000000016,0.005,5,0.001,0.0412999652326107,0,0,0,0,0,16.186000080779195,16.144700115546584
60,0.30500000000000016,0.005,5,0.001,0.03860006108880043,0,0,0,0,0,15.27059986256063,15.23199980147183
61,0.31000000000000016,0.005,5,0.001,0.037800054997205734,0,0,0,0,0,17.526899930089712,17.489099875092506
62,0.31500000000000017,0.005,5,0.001,0.06229989230632782,0,0,0,0,0,16.743200132623315,16.680900240316987
63,0.3200000000000002,0.005,5,0.001,0.05819997750222683,0,0,0,0,0,16.34639990516007,16.288199927657843
64,0.3250000000000002,0.005,5,0.001,0.05239993333816528,0,0,0,0,0,15.577400103211403,15.525000169873238
65,0.3300000000000002,0.005,5,0.001,0.048999907448887825,0,0,0,0,0,16.90390007570386,16.85490016825497
66,0.3350000000000002,0.005,5,0.001,0.04029995761811733,0,0,0,0,0,15.836399979889393,15.796100022271276
67,0.3400000000000002,0.005,5,0.001,0.0412999652326107,0,0,0,0,0,16.346999909728765,16.305699944496155
68,0.3450000000000002,0.005,5,0.001,0.042899977415800095,0,0,0,0,0,16.96409983560443,16.92119985818863
69,0.3500000000000002,0.005,5,0.001,0.03619980998337269,0,0,0,0,0,16.528500011190772,16.4923002012074
70,0.3550000000000002,0.005,5,0.001,0.035800039768218994,0,0,0,0,0,17.39239995367825,17.35659991391003
71,0.3600000000000002,0.005,5,0.001,0.04639988765120506,0,0,0,0,0,17.50199985690415,17.455599969252944
72,0.3650000000000002,0.005,5,0.001,0.06979983299970627,0,0,0,0,0,15.374699840322137,15.30490000732243
73,0.3700000000000002,0.005,5,0.001,0.06170012056827545,0,0,0,0,0,16.824200050905347,16.76249993033707
74,0.3750000000000002,0.005,5,0.001,0.05239993333816528,0,0,0,0,0,17.002099892124534,16.94969995878637
75,0.3800000000000002,0.005,5,0.001,0.04120008088648319,0,0,0,0,0,15.975299989804626,15.934099908918142
76,0.38500000000000023,0.005,5,0.001,0.03900006413459778,0,0,0,0,0,16.901399940252304,16.862399876117706
77,0.39000000000000024,0.005,5,0.001,0.05240016616880894,0,0,0,0,0,16.740600112825632,16.688199946656823
78,0.39500000000000024,0.005,5,0.001,0.035499921068549156,0,0,0,0,0,16.8785999994725,16.84310007840395
79,0.40000000000000024,0.005,5,0.001,0.0695998314768076,0,0,0,0,0,16.654200153425336,16.58460032194853
