frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.07539987564086914,0,0,0,0,0,10.642200009897351,10.566800134256482
1,0.01,0.005,5,0.001,0.04640012048184872,0,0,0,0,0,14.059899840503931,14.013499720022082
2,0.015,0.005,5,0.001,0.04949979484081268,0,0,0,0,0,16.402800101786852,16.35330030694604
3,0.02,0.005,5,0.001,0.04540011286735535,0,0,0,0,0,16.681000124663115,16.63560001179576
4,0.025,0.005,5,0.001,0.051900045946240425,0,0,0,0,0,17.01950002461672,16.967599978670478
5,0.030000000000000002,0.005,5,0.001,0.04569999873638153,0,0,0,0,0,16.26090006902814,16.215200070291758
6,0.035,0.005,5,0.001,0.0396000687032938,0,0,0,0,0,16.864800127223134,16.82520005851984
7,0.04,0.005,5,0.001,0.07109995931386948,0,0,0,0,0,17.802000045776367,17.730900086462498
8,0.045,0.005,5,0.001,0.05069980397820473,0,0,0,0,0,16.26800000667572,16.217300202697515
9,0.049999999999999996,0.005,5,0.001,0.05830009467899799,0,0,0,0,0,16.38370007276535,16.325399978086352
10,0.05499999999999999,0.005,5,0.001,0.04229997284710407,0,0,0,0,0,15.21640014834702,15.174100175499916
11,0.05999999999999999,0.005,5,0.001,0.04860013723373413,0,0,0,0,0,17.426899867132306,17.378299729898572
12,0.06499999999999999,0.005,5,0.001,0.04730001091957092,0,0,0,0,0,17.037399811670184,16.990099800750613
13,0.06999999999999999,0.005,5,0.001,0.05719996988773346,0,0,0,0,0,15.997600043192506,15.940400073304772
14,0.075,0.005,5,0.001,0.05030003376305103,0,0,0,0,0,16.004699980840087,15.954399947077036
15,0.08,0.005,5,0.001,0.049900030717253685,0,0,0,0,0,16.106300055980682,16.05640002526343
16,0.085,0.005,5,0.001,0.045900000259280205,0,0,0,0,0,15.672399895265698,15.626499895006418
17,0.09000000000000001,0.005,5,0.001,0.051900045946240425,0,0,0,0,0,16.079300083220005,16.027400037273765
18,0.09500000000000001,0.005,5,0.001,0.05759997293353081,0,0,0,0,0,16.021300107240677,15.963700134307146
19,0.10000000000000002,0.005,5,0.001,0.043800100684165955,0,0,0,0,0,16.174100106582046,16.13030000589788
20,0.10500000000000002,0.005,5,0.001,0.036700163036584854,0,0,0,0,0,15.806999988853931,15.770299825817347
21,0.11000000000000003,0.005,5,0.001,0.04819990135729313,0,0,0,0,0,16.0732998047024,16.025099903345108
22,0.11500000000000003,0.005,5,0.001,0.04800013266503811,0,0,0,0,0,15.691700158640742,15.643700025975704
23,0.12000000000000004,0.005,5,0.001,0.04460010677576065,0,0,0,0,0,16.9253998901695,16.88079978339374
24,0.12500000000000003,0.005,5,0.001,0.040499959141016006,0,0,0,0,0,16.469999914988875,16.42949995584786
25,0.13000000000000003,0.005,5,0.001,0.035899924114346504,0,0,0,0,0,16.17670012637973,16.140800202265382
26,0.13500000000000004,0.005,5,0.001,0.5421999376267195,0,0,0,0,0,31.101600034162402,30.559400096535683
