frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.04029995761811733,0,0,0,0,0,17.852900084108114,17.812600126489997
1,0.01,0.005,5,0.001,0.039800070226192474,0,0,0,0,0,15.819399850443006,15.779599780216813
2,0.015,0.005,5,0.001,0.04810001701116562,0,0,0,0,0,18.09179992415011,18.043699907138944
3,0.02,0.005,5,0.001,0.04020007327198982,0,0,0,0,0,16.568399965763092,16.528199892491102
4,0.025,0.005,5,0.001,0.04039984196424484,0,0,0,0,0,15.944399870932102,15.904000028967857
5,0.030000000000000002,0.005,5,0.001,0.04460010677576065,0,0,0,0,0,16.288100043311715,16.243499936535954
6,0.035,0.005,5,0.001,0.057800207287073135,0,0,0,0,0,17.69299991428852,17.635199707001448
7,0.04,0.005,5,0.001,0.060399994254112244,0,0,0,0,0,16.55140006914735,16.491000074893236
8,0.045,0.005,5,0.001,0.04739989526569843,0,0,0,0,0,16.480900114402175,16.433500219136477
9,0.049999999999999996,0.005,5,0.001,0.04269997589290142,0,0,0,0,0,16.695900121703744,16.653200145810843
10,0.05499999999999999,0.005,5,0.001,0.03709993325173855,0,0,0,0,0,16.70840010046959,16.67130016721785
11,0.05999999999999999,0.005,5,0.001,0.03469991497695446,0,0,0,0,0,17.724599922075868,17.689900007098913
12,0.06499999999999999,0.005,5,0.001,0.05259993486106396,0,0,0,0,0,17.44559989310801,17.392999958246946
13,0.06999999999999999,0.005,5,0.001,0.060300109907984734,0,0,0,0,0,17.000099876895547,16.939799766987562
14,0.075,0.005,5,0.001,0.04560011439025402,0,0,0,0,0,16.151699936017394,16.10609982162714
15,0.08,0.005,5,0.001,0.038700178265571594,0,0,0,0,0,16.588399885222316,16.549699706956744
16,0.085,0.005,5,0.001,0.03409991040825844,0,0,0,0,0,15.735200140625238,15.70110023021698
17,0.09000000000000001,0.005,5,0.001,0.03769993782043457,0,0,0,0,0,16.424600034952164,16.38690009713173
18,0.09500000000000001,0.005,5,0.001,0.03700004890561104,0,0,0,0,0,16.376399900764227,16.339399851858616
19,0.10000000000000002,0.005,5,0.001,0.04409998655319214,0,0,0,0,0,16.1272999830544,16.083199996501207
20,0.10500000000000002,0.005,5,0.001,0.03679981455206871,0,0,0,0,0,16.022699885070324,15.985900070518255
21,0.11000000000000003,0.005,5,0.001,0.04519987851381302,0,0,0,0,0,16.948299948126078,16.903100069612265
22,0.11500000000000003,0.005,5,0.001,0.04559988155961037,0,0,0,0,0,16.547400038689375,16.501800157129765
23,0.12000000000000004,0.005,5,0.001,0.05119992420077324,0,0,0,0,0,16.086499905213714,16.03529998101294
24,0.12500000000000003,0.005,5,0.001,0.04529999569058418,0,0,0,0,0,16.544200014322996,16.498900018632412
25,0.13000000000000003,0.005,5,0.001,0.04600011743605137,0,0,0,0,0,16.31990005262196,16.27389993518591
26,0.13500000000000004,0.005,5,0.001,0.05540018901228905,0,0,0,0,0,16.510399989783764,16.454999800771475
27,0.14000000000000004,0.005,5,0.001,0.05520018748939037,0,0,0,0,0,16.886299941688776,16.831099754199386
28,0.14500000000000005,0.005,5,0.001,0.033300137147307396,0,0,0,0,0,15.834899852052331,15.801599714905024
29,0.15000000000000005,0.005,5,0.001,0.06929994560778141,0,0,0,0,0,16.16730005480349,16.09800010919571
30,0.15500000000000005,0.005,5,0.001,0.058499863371253014,0,0,0,0,0,16.516200033947825,16.457700170576572
31,0.16000000000000006,0.005,5,0.001,0.056099845096468925,0,0,0,0,0,17.911399947479367,17.8553001023829
32,0.16500000000000006,0.005,5,0.001,0.09009987115859985,0,0,0,0,0,17.374899936839938,17.28480006568134
33,0.17000000000000007,0.005,5,0.001,0.0350000336766243,0,0,0,0,0,16.22799993492663,16.192999901250005
34,0.17500000000000007,0.005,5,0.001,0.04610000178217888,0,0,0,0,0,16.81479997932911,16.76869997754693
35,0.18000000000000008,0.005,5,0.001,0.04219985567033291,0,0,0,0,0,15.339999925345182,15.29780006967485
36,0.18500000000000008,0.005,5,0.001,0.041499966755509377,0,0,0,0,0,16.82390016503632,16.78240019828081
37,0.19000000000000009,0.005,5,0.001,0.04460010677576065,0,0,0,0,0,16.472000163048506,16.427400056272745
38,0.1950000000000001,0.005,5,0.001,0.042899977415800095,0,0,0,0,0,16.028299927711487,15.985399950295687
39,0.2000000000000001,0.005,5,0.001,0.05120015703141689,0,0,0,0,0,16.566500067710876,16.51529991067946
40,0.2050000000000001,0.005,5,0.001,0.2853998448699713,0,0,0,0,0,16.57729991711676,16.29190007224679
41,0.2100000000000001,0.005,5,0.001,0.0550001859664917,0,0,0,0,0,15.940299956128001,15.88529977016151
42,0.2150000000000001,0.005,5,0.001,0.04529999569058418,0,0,0,0,0,15.867399983108044,15.82209998741746
43,0.2200000000000001,0.005,5,0.001,0.06280001252889633,0,0,0,0,0,16.99079992249608,16.927999909967184
44,0.22500000000000012,0.005,5,0.001,0.05030003376305103,0,0,0,0,0,15.572499949485064,15.522199915722013
45,0.23000000000000012,0.005,5,0.001,0.04819990135729313,0,0,0,0,0,16.623799921944737,16.575600020587444
46,0.23500000000000013,0.005,5,0.001,0.04159985110163689,0,0,0,0,0,15.28259995393455,15.241000102832913
47,0.24000000000000013,0.005,5,0.001,0.042800093069672585,0,0,0,0,0,17.00460002757609,16.961799934506416
48,0.24500000000000013,0.005,5,0.001,0.041400082409381866,0,0,0,0,0,16.891799867153168,16.850399784743786
49,0.2500000000000001,0.005,5,0.001,0.036499928683042526,0,0,0,0,0,16.682300018146634,16.64580008946359
50,0.2550000000000001,0.005,5,0.001,0.03909994848072529,0,0,0,0,0,17.470299964770675,17.43120001628995
51,0.2600000000000001,0.005,5,0.001,0.03929995000362396,0,0,0,0,0,17.82980002462864,17.790500074625015
52,0.2650000000000001,0.005,5,0.001,0.04210020415484905,0,0,0,0,0,15.017000027000904,14.974899822846055
53,0.27000000000000013,0.005,5,0.001,0.06429990753531456,0,0,0,0,0,16.582000069320202,16.517700161784887
54,0.27500000000000013,0.005,5,0.001,0.03929995000362396,0,0,0,0,0,16.518699936568737,16.479399986565113
55,0.28000000000000014,0.005,5,0.001,0.043899985030293465,0,0,0,0,0,16.25790004618466,16.214000061154366
56,0.28500000000000014,0.005,5,0.001,0.035899924114346504,0,0,0,0,0,16.30759984254837,16.271699918434024
57,0.29000000000000015,0.005,5,0.001,0.06849993951618671,0,0,0,0,0,18.794900039210916,18.72640009969473
58,0.29500000000000015,0.005,5,0.001,0.05539995618164539,0,0,0,0,0,16.425600042566657,16.37020008638501
59,0.30000000000000016,0.005,5,0.001,0.05029980093240738,0,0,0,0,0,16.522299963980913,16.472000163048506
