frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.04039984196424484,0,0,0,0,0,16.424299916252494,16.38390007428825
1,0.01,0.005,5,0.001,0.040899962186813354,0,0,0,0,0,14.587000012397766,14.546100050210953
2,0.015,0.005,5,0.001,0.042400090023875237,0,0,0,0,0,16.66629989631474,16.623899806290865
3,0.02,0.005,5,0.001,0.08190004155039787,0,0,0,0,0,19.64040007442236,19.55850003287196
4,0.025,0.005,5,0.001,0.06500002928078175,0,0,0,0,0,15.398900024592876,15.333899995312095
5,0.030000000000000002,0.005,5,0.001,0.05719996988773346,0,0,0,0,0,16.348999924957752,16.29179995507002
6,0.035,0.005,5,0.001,0.04620011895895004,0,0,0,0,0,16.164200147613883,16.118000028654933
7,0.04,0.005,5,0.001,0.045999884605407715,0,0,0,0,0,17.311900155618787,17.26590027101338
8,0.045,0.005,5,0.001,0.0521000474691391,0,0,0,0,0,17.003099899739027,16.950999852269888
9,0.049999999999999996,0.005,5,0.001,0.04019984044134617,0,0,0,0,0,16.256599919870496,16.21640007942915
10,0.05499999999999999,0.005,5,0.001,0.08310005068778992,0,0,0,0,0,15.401499811559916,15.318399760872126
11,0.05999999999999999,0.005,5,0.001,0.03860006108880043,0,0,0,0,0,16.18360006250441,16.14500000141561
12,0.06499999999999999,0.005,5,0.001,0.0420999713242054,0,0,0,0,0,16.092099947854877,16.04999997653067
13,0.06999999999999999,0.005,5,0.001,0.04069996066391468,0,0,0,0,0,16.142700100317597,16.102000139653683
14,0.075,0.005,5,0.001,0.050999922677874565,0,0,0,0,0,16.85160002671182,16.800600104033947
15,0.08,0.005,5,0.001,0.05859998054802418,0,0,0,0,0,16.26780000515282,16.209200024604797
16,0.085,0.005,5,0.001,0.030700117349624634,0,0,0,0,0,16.97350014001131,16.942800022661686
17,0.09000000000000001,0.005,5,0.001,0.08739996701478958,0,0,0,0,0,16.882600029930472,16.795200062915683
18,0.09500000000000001,0.005,5,0.001,0.02619996666908264,0,0,0,0,0,18.22250010445714,18.196300137788057
19,0.10000000000000002,0.005,5,0.001,0.04540011286735535,0,0,0,0,0,15.57719986885786,15.531799755990505
20,0.10500000000000002,0.005,5,0.001,0.05059991963207722,0,0,0,0,0,18.353500170633197,18.30290025100112
21,0.11000000000000003,0.005,5,0.001,0.0379001721739769,0,0,0,0,0,16.184000065550208,16.14609989337623
22,0.11500000000000003,0.005,5,0.001,0.03800005652010441,0,0,0,0,0,16.013900050893426,15.975899994373322
23,0.12000000000000004,0.005,5,0.001,0.03810017369687557,0,0,0,0,0,16.625799937173724,16.58769976347685
24,0.12500000000000003,0.005,5,0.001,0.03869994543492794,0,0,0,0,0,16.22779993340373,16.189099987968802
