frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.04159985110163689,0,0,0,0,0,19.126800121739507,19.08520027063787
1,0.01,0.005,5,0.001,0.04449998959898949,0,0,0,0,0,12.662499910220504,12.617999920621514
2,0.015,0.005,5,0.001,0.0629001297056675,0,0,0,0,0,17.24139996804297,17.178499838337302
3,0.02,0.005,5,0.001,0.0412999652326107,0,0,0,0,0,15.663899946957827,15.622599981725216
4,0.025,0.005,5,0.001,0.04469999112188816,0,0,0,0,0,16.41889987513423,16.37419988401234
5,0.030000000000000002,0.005,5,0.001,0.04369998350739479,0,0,0,0,0,17.077299999073148,17.033600015565753
6,0.035,0.005,5,0.001,0.03990018740296364,0,0,0,0,0,16.650799894705415,16.61089970730245
7,0.04,0.005,5,0.001,0.041700201109051704,0,0,0,0,0,17.01329997740686,16.971599776297808
8,0.045,0.005,5,0.001,0.036499928683042526,0,0,0,0,0,16.52870001271367,16.492200084030628
9,0.049999999999999996,0.005,5,0.001,0.05979998968541622,0,0,0,0,0,17.409400083124638,17.34960009343922
10,0.05499999999999999,0.005,5,0.001,0.058499863371253014,0,0,0,0,0,16.891099978238344,16.83260011486709
11,0.05999999999999999,0.005,5,0.001,0.08169980719685555,0,0,0,0,0,16.86049997806549,16.778800170868635
12,0.06499999999999999,0.005,5,0.001,0.04259985871613026,0,0,0,0,0,16.062699956819415,16.020100098103285
13,0.06999999999999999,0.005,5,0.001,0.038599828258156776,0,0,0,0,0,16.003299970179796,15.96470014192164
14,0.075,0.005,5,0.001,0.05360017530620098,0,0,0,0,0,16.56439993530512,16.510799759998918
15,0.08,0.005,5,0.001,0.051900045946240425,0,0,0,0,0,17.069200053811073,17.017300007864833
16,0.085,0.005,5,0.001,0.04120008088648319,0,0,0,0,0,16.828299965709448,16.787099884822965
17,0.09000000000000001,0.005,5,0.001,0.04179985262453556,0,0,0,0,0,16.560500022023916,16.51870016939938
18,0.09500000000000001,0.005,5,0.001,0.03679981455206871,0,0,0,0,0,15.983900055289268,15.9471002407372
19,0.10000000000000002,0.005,5,0.001,0.04449998959898949,0,0,0,0,0,17.637500073760748,17.59300008416176
20,0.10500000000000002,0.005,5,0.001,0.05669984966516495,0,0,0,0,0,17.35530002042651,17.298600170761347
