frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.04539988003671169,0,0,0,0,0,19.8876999784261,19.842300098389387
1,0.01,0.005,5,0.001,0.0483999028801918,0,0,0,0,0,14.07509995624423,14.026700053364038
2,0.015,0.005,5,0.001,0.04539988003671169,0,0,0,0,0,17.016999889165163,16.97160000912845
3,0.02,0.005,5,0.001,0.04349998198449612,0,0,0,0,0,16.987399896606803,16.943899914622307
4,0.025,0.005,5,0.001,0.055900076404213905,0,0,0,0,0,16.15809998475015,16.102199908345938
5,0.030000000000000002,0.005,5,0.001,0.03869994543492794,0,0,0,0,0,16.49449998512864,16.455800039693713
6,0.035,0.005,5,0.001,0.04430022090673447,0,0,0,0,0,16.073400154709816,16.02909993380308
7,0.04,0.005,5,0.001,0.05659996531903744,0,0,0,0,0,16.899799928069115,16.843199962750077
8,0.045,0.005,5,0.001,0.05059991963207722,0,0,0,0,0,16.43260009586811,16.382000176236033
9,0.049999999999999996,0.005,5,0.001,0.07160007953643799,0,0,0,0,0,17.05439994111657,16.982799861580133
10,0.05499999999999999,0.005,5,0.001,0.039400067180395126,0,0,0,0,0,16.121699940413237,16.08229987323284
11,0.05999999999999999,0.005,5,0.001,0.03929995000362396,0,0,0,0,0,17.802200047299266,17.762900097295642
12,0.06499999999999999,0.005,5,0.001,0.042999861761927605,0,0,0,0,0,16.79209992289543,16.749100061133504
13,0.06999999999999999,0.005,5,0.001,0.04329998046159744,0,0,0,0,0,16.35090005584061,16.307600075379014
14,0.075,0.005,5,0.001,0.042400090023875237,0,0,0,0,0,16.916099935770035,16.87369984574616
15,0.08,0.005,5,0.001,0.04309997893869877,0,0,0,0,0,16.673800069838762,16.630700090900064
16,0.085,0.005,5,0.001,0.05570007488131523,0,0,0,0,0,16.344700008630753,16.288999933749437
17,0.09000000000000001,0.005,5,0.001,0.037999823689460754,0,0,0,0,0,16.747700050473213,16.709700226783752
18,0.09500000000000001,0.005,5,0.001,0.03409991040825844,0,0,0,0,0,16.527000116184354,16.492900205776095
19,0.10000000000000002,0.005,5,0.001,0.04859990440309048,0,0,0,0,0,16.76129992119968,16.71270001679659
20,0.10500000000000002,0.005,5,0.001,0.033400021493434906,0,0,0,0,0,16.821200028061867,16.787800006568432
21,0.11000000000000003,0.005,5,0.001,0.037899939343333244,0,0,0,0,0,18.39059987105429,18.35269993171096
22,0.11500000000000003,0.005,5,0.001,0.0621001236140728,0,0,0,0,0,15.05289995111525,14.990799827501178
23,0.12000000000000004,0.005,5,0.001,0.04639988765120506,0,0,0,0,0,16.78370009176433,16.737300204113126
24,0.12500000000000003,0.005,5,0.001,0.04859990440309048,0,0,0,0,0,17.578599974513054,17.530000070109963
25,0.13000000000000003,0.005,5,0.001,0.046900007873773575,0,0,0,0,0,16.245000064373016,16.198100056499243
26,0.13500000000000004,0.005,5,0.001,0.06469991058111191,0,0,0,0,0,16.446099849417806,16.381399938836694
27,0.14000000000000004,0.005,5,0.001,0.04719989374279976,0,0,0,0,0,16.904399963095784,16.857200069352984
28,0.14500000000000005,0.005,5,0.001,0.037599820643663406,0,0,0,0,0,16.57800003886223,16.540400218218565
29,0.15000000000000005,0.005,5,0.001,0.08390005677938461,0,0,0,0,0,16.47379994392395,16.389899887144566
30,0.15500000000000005,0.005,5,0.001,0.0371001660823822,0,0,0,0,0,16.53619995340705,16.499099787324667
31,0.16000000000000006,0.005,5,0.001,0.05470006726682186,0,0,0,0,0,16.19570003822446,16.140999970957637
32,0.16500000000000006,0.005,5,0.001,0.06710016168653965,0,0,0,0,0,18.148199887946248,18.08109972625971
33,0.17000000000000007,0.005,5,0.001,0.06410013884305954,0,0,0,0,0,15.297400066629052,15.233299927785993
34,0.17500000000000007,0.005,5,0.001,0.03890017978847027,0,0,0,0,0,16.991900047287345,16.952999867498875
35,0.18000000000000008,0.005,5,0.001,0.04019984044134617,0,0,0,0,0,16.657999949529767,16.61780010908842
36,0.18500000000000008,0.005,5,0.001,0.0545999500900507,0,0,0,0,0,16.152200056239963,16.097600106149912
37,0.19000000000000009,0.005,5,0.001,0.06369990296661854,0,0,0,0,0,16.609499929472804,16.545800026506186
38,0.1950000000000001,0.005,5,0.001,0.039599835872650146,0,0,0,0,0,16.812700079753995,16.773100243881345
39,0.2000000000000001,0.005,5,0.001,0.03460003063082695,0,0,0,0,0,16.34029997512698,16.305699944496155
40,0.2050000000000001,0.005,5,0.001,0.03600004129111767,0,0,0,0,0,17.820300068706274,17.784300027415156
41,0.2100000000000001,0.005,5,0.001,0.0391998328268528,0,0,0,0,0,16.52280008420348,16.48360025137663
42,0.2150000000000001,0.005,5,0.001,0.03729993477463722,0,0,0,0,0,16.394800040870905,16.357500106096268
43,0.2200000000000001,0.005,5,0.001,0.03700004890561104,0,0,0,0,0,15.835100086405873,15.798100037500262
44,0.22500000000000012,0.005,5,0.001,0.0383998267352581,0,0,0,0,0,15.89170005172491,15.853300224989653
45,0.23000000000000012,0.005,5,0.001,0.039999838918447495,0,0,0,0,0,17.350299982354045,17.310300143435597
46,0.23500000000000013,0.005,5,0.001,0.04069996066391468,0,0,0,0,0,17.049700021743774,17.00900006107986
47,0.24000000000000013,0.005,5,0.001,0.04300009459257126,0,0,0,0,0,16.331300139427185,16.288300044834614
