frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.04400010220706463,0,0,0,0,0,17.628900008276105,17.58489990606904
1,0.01,0.005,5,0.001,0.04720012657344341,0,0,0,0,0,14.991700183600187,14.944500057026744
2,0.015,0.005,5,0.001,0.048900023102760315,0,0,0,0,0,17.046900000423193,16.997999977320433
3,0.02,0.005,5,0.001,0.0442001037299633,0,0,0,0,0,16.824800055474043,16.78059995174408
4,0.025,0.005,5,0.001,0.0420999713242054,0,0,0,0,0,15.914699994027615,15.87260002270341
5,0.030000000000000002,0.005,5,0.001,0.03900006413459778,0,0,0,0,0,16.070300014689565,16.031299950554967
6,0.035,0.005,5,0.001,0.037700170651078224,0,0,0,0,0,15.690899919718504,15.653199749067426
7,0.04,0.005,5,0.001,0.04650000482797623,0,0,0,0,0,17.239400185644627,17.19290018081665
8,0.045,0.005,5,0.001,0.0792001374065876,0,0,0,0,0,17.47979992069304,17.400599783286452
9,0.049999999999999996,0.005,5,0.001,0.062499893829226494,0,0,0,0,0,15.912800095975399,15.850300202146173
10,0.05499999999999999,0.005,5,0.001,0.04220008850097656,0,0,0,0,0,16.605400014668703,16.563199926167727
11,0.05999999999999999,0.005,5,0.001,0.0425002072006464,0,0,0,0,0,16.36409992352128,16.321599716320634
12,0.06499999999999999,0.005,5,0.001,0.05510007031261921,0,0,0,0,0,16.43359987065196,16.37849980033934
13,0.06999999999999999,0.005,5,0.001,0.0659001525491476,0,0,0,0,0,16.286799916997552,16.220899764448404
14,0.075,0.005,5,0.001,0.0746001023799181,0,0,0,0,0,15.705399913713336,15.630799811333418
15,0.08,0.005,5,0.001,0.04979991354048252,0,0,0,0,0,16.26329985447228,16.213499940931797
16,0.085,0.005,5,0.001,0.05349982529878616,0,0,0,0,0,16.219800105318427,16.16630028001964
17,0.09000000000000001,0.005,5,0.001,0.03560003824532032,0,0,0,0,0,15.786200063303113,15.750600025057793
18,0.09500000000000001,0.005,5,0.001,0.030499882996082306,0,0,0,0,0,15.856999903917313,15.82650002092123
19,0.10000000000000002,0.005,5,0.001,0.039899954572319984,0,0,0,0,0,16.31269999779761,16.27280004322529
20,0.10500000000000002,0.005,5,0.001,0.04940014332532883,0,0,0,0,0,16.6724999435246,16.62309980019927
21,0.11000000000000003,0.005,5,0.001,0.04400010220706463,0,0,0,0,0,15.789000084623694,15.74499998241663
22,0.11500000000000003,0.005,5,0.001,0.05779997445642948,0,0,0,0,0,16.100799897685647,16.042999923229218
23,0.12000000000000004,0.005,5,0.001,0.03809994086623192,0,0,0,0,0,16.565600177273154,16.527500236406922
24,0.12500000000000003,0.005,5,0.001,0.04020007327198982,0,0,0,0,0,16.55140006914735,16.51119999587536
25,0.13000000000000003,0.005,5,0.001,0.18989993259310722,0,0,0,0,0,16.911099897697568,16.72119996510446
26,0.13500000000000004,0.005,5,0.001,0.03869994543492794,0,0,0,0,0,15.538299921900034,15.499599976465106
27,0.14000000000000004,0.005,5,0.001,0.03560003824532032,0,0,0,0,0,16.419999999925494,16.384399961680174
28,0.14500000000000005,0.005,5,0.001,0.04120008088648319,0,0,0,0,0,15.89159993454814,15.850399853661656
29,0.15000000000000005,0.005,5,0.001,0.03929995000362396,0,0,0,0,0,16.041200142353773,16.00190019235015
30,0.15500000000000005,0.005,5,0.001,0.036800047382712364,0,0,0,0,0,17.568999901413918,17.532199854031205
31,0.16000000000000006,0.005,5,0.001,0.1409999094903469,0,0,0,0,0,17.233400139957666,17.09240023046732
32,0.16500000000000006,0.005,5,0.001,0.041899969801306725,0,0,0,0,0,16.657500062137842,16.615600092336535
33,0.17000000000000007,0.005,5,0.001,0.0412999652326107,0,0,0,0,0,16.05749991722405,16.01619995199144
34,0.17500000000000007,0.005,5,0.001,0.03709993325173855,0,0,0,0,0,16.329200007021427,16.29210007376969
35,0.18000000000000008,0.005,5,0.001,0.0342000275850296,0,0,0,0,0,16.49930002167821,16.46509999409318
36,0.18500000000000008,0.005,5,0.001,0.031400006264448166,0,0,0,0,0,16.684799920767546,16.653399914503098
37,0.19000000000000009,0.005,5,0.001,0.032400013878941536,0,0,0,0,0,15.976199880242348,15.943799866363406
38,0.1950000000000001,0.005,5,0.001,0.04679989069700241,0,0,0,0,0,17.305900109931827,17.259100219234824
39,0.2000000000000001,0.005,5,0.001,0.04349998198449612,0,0,0,0,0,16.1551998462528,16.111699864268303
40,0.2050000000000001,0.005,5,0.001,0.0371001660823822,0,0,0,0,0,16.42629993148148,16.3891997653991
41,0.2100000000000001,0.005,5,0.001,0.03920006565749645,0,0,0,0,0,16.608600039035082,16.569399973377585
42,0.2150000000000001,0.005,5,0.001,0.03979983739554882,0,0,0,0,0,16.58039982430637,16.54059998691082
43,0.2200000000000001,0.005,5,0.001,0.03600004129111767,0,0,0,0,0,16.052199993282557,16.01619995199144
44,0.22500000000000012,0.005,5,0.001,0.036800047382712364,0,0,0,0,0,16.03689999319613,16.000099945813417
45,0.23000000000000012,0.005,5,0.001,0.08699996396899223,0,0,0,0,0,15.98830008879304,15.901300124824047
46,0.23500000000000013,0.005,5,0.001,0.028299866244196892,0,0,0,0,0,16.080999979749322,16.052700113505125
47,0.24000000000000013,0.005,5,0.001,0.03890017978847027,0,0,0,0,0,16.657400177791715,16.618499998003244
48,0.24500000000000013,0.005,5,0.001,0.05870009772479534,0,0,0,0,0,17.067099921405315,17.00839982368052
49,0.2500000000000001,0.005,5,0.001,0.03779982216656208,0,0,0,0,0,16.01439993828535,15.976600116118789
50,0.2550000000000001,0.005,5,0.001,0.03760005347430706,0,0,0,0,0,16.038399888202548,16.00079983472824
51,0.2600000000000001,0.005,5,0.001,0.04739989526569843,0,0,0,0,0,16.808600164949894,16.761200269684196
52,0.2650000000000001,0.005,5,0.001,0.03829994238913059,0,0,0,0,0,16.633900115266442,16.59560017287731
53,0.27000000000000013,0.005,5,0.001,0.045999884605407715,0,0,0,0,0,16.25139988027513,16.205399995669723
54,0.27500000000000013,0.005,5,0.001,0.04060007631778717,0,0,0,0,0,17.359300050884485,17.318699974566698
55,0.28000000000000014,0.005,5,0.001,0.06440002471208572,0,0,0,0,0,16.867200145497918,16.802800120785832
56,0.28500000000000014,0.005,5,0.001,0.055900076404213905,0,0,0,0,0,16.17179997265339,16.115899896249175
57,0.29000000000000015,0.005,5,0.001,0.054900068789720535,0,0,0,0,0,16.071000136435032,16.01610006764531
58,0.29500000000000015,0.005,5,0.001,0.05319993942975998,0,0,0,0,0,15.599600039422512,15.546400099992752
59,0.30000000000000016,0.005,5,0.001,0.04260009154677391,0,0,0,0,0,17.64420000836253,17.601599916815758
60,0.30500000000000016,0.005,5,0.001,0.04569999873638153,0,0,0,0,0,14.941100031137466,14.895400032401085
61,0.31000000000000016,0.005,5,0.001,0.06600003689527512,0,0,0,0,0,16.61149994470179,16.545499907806516
62,0.31500000000000017,0.005,5,0.001,0.03569992259144783,0,0,0,0,0,15.973600093275309,15.93790017068386
63,0.3200000000000002,0.005,5,0.001,0.033899908885359764,0,0,0,0,0,16.18459983728826,16.1506999284029
64,0.3250000000000002,0.005,5,0.001,0.03800005652010441,0,0,0,0,0,15.796000137925148,15.758000081405044
65,0.3300000000000002,0.005,5,0.001,0.041499966755509377,0,0,0,0,0,16.337899956852198,16.29639999009669
66,0.3350000000000002,0.005,5,0.001,0.045900000259280205,0,0,0,0,0,17.176999943330884,17.131099943071604
67,0.3400000000000002,0.005,5,0.001,0.05689985118806362,0,0,0,0,0,16.615599859505892,16.558700008317828
68,0.3450000000000002,0.005,5,0.001,0.07109995931386948,0,0,0,0,0,16.302800038829446,16.231700079515576
69,0.3500000000000002,0.005,5,0.001,0.03739981912076473,0,0,0,0,0,16.946000047028065,16.9086002279073
70,0.3550000000000002,0.005,5,0.001,0.06740004755556583,0,0,0,0,0,16.469900030642748,16.402499983087182
71,0.3600000000000002,0.005,5,0.001,0.039499951526522636,0,0,0,0,0,17.19440007582307,17.154900124296546
72,0.3650000000000002,0.005,5,0.001,0.0371001660823822,0,0,0,0,0,16.138700069859624,16.10159990377724
73,0.3700000000000002,0.005,5,0.001,0.038400059565901756,0,0,0,0,0,16.458699945360422,16.42029988579452
74,0.3750000000000002,0.005,5,0.001,0.046999892219901085,0,0,0,0,0,16.62090001627803,16.573900124058127
75,0.3800000000000002,0.005,5,0.001,0.04179985262453556,0,0,0,0,0,16.800399869680405,16.75860001705587
76,0.38500000000000023,0.005,5,0.001,0.05889986641705036,0,0,0,0,0,16.142700100317597,16.083800233900547
77,0.39000000000000024,0.005,5,0.001,0.0420999713242054,0,0,0,0,0,16.293200198560953,16.251100227236748
78,0.39500000000000024,0.005,5,0.001,0.036300159990787506,0,0,0,0,0,15.839700121432543,15.803399961441755
79,0.40000000000000024,0.005,5,0.001,0.038400059565901756,0,0,0,0,0,16.85790019109845,16.81950013153255
80,0.40500000000000025,0.005,5,0.001,0.052999937906861305,0,0,0,0,0,16.777500044554472,16.72450010664761
81,0.41000000000000025,0.005,5,0.001,0.04610000178217888,0,0,0,0,0,15.621099853888154,15.574999852105975
82,0.41500000000000026,0.005,5,0.001,0.04429998807609081,0,0,0,0,0,17.013399861752987,16.969099873676896
83,0.42000000000000026,0.005,5,0.001,0.040899962186813354,0,0,0,0,0,17.071899957954884,17.03099999576807
84,0.42500000000000027,0.005,5,0.001,0.049900030717253685,0,0,0,0,0,16.685999929904938,16.636099899187684
85,0.43000000000000027,0.005,5,0.001,0.045900000259280205,0,0,0,0,0,16.282500000670552,16.236600000411272
86,0.4350000000000003,0.005,5,0.001,0.037499936297535896,0,0,0,0,0,16.550299944356084,16.512800008058548
87,0.4400000000000003,0.005,5,0.001,0.035499921068549156,0,0,0,0,0,16.659599961712956,16.624100040644407
88,0.4450000000000003,0.005,5,0.001,0.11559994891285896,0,0,0,0,0,19.86230001784861,19.746700068935752
89,0.4500000000000003,0.005,5,0.001,0.057499855756759644,0,0,0,0,0,15.357299940660596,15.299800084903836
90,0.4550000000000003,0.005,5,0.001,0.04369998350739479,0,0,0,0,0,15.445299912244081,15.401599928736687
91,0.4600000000000003,0.005,5,0.001,0.046999892219901085,0,0,0,0,0,16.57729991711676,16.53030002489686
92,0.4650000000000003,0.005,5,0.001,0.04060007631778717,0,0,0,0,0,16.346300020813942,16.305699944496155
93,0.4700000000000003,0.005,5,0.001,0.06880005821585655,0,0,0,0,0,15.999099938198924,15.930299879983068
94,0.4750000000000003,0.005,5,0.001,0.052900053560733795,0,0,0,0,0,16.470700036734343,16.41779998317361
95,0.4800000000000003,0.005,5,0.001,0.03069988451898098,0,0,0,0,0,16.177000012248755,16.146300127729774
96,0.4850000000000003,0.005,5,0.001,0.044899992644786835,0,0,0,0,0,16.31600013934076,16.27110014669597
97,0.4900000000000003,0.005,5,0.001,0.057099852710962296,0,0,0,0,0,18.053699983283877,17.996600130572915
98,0.49500000000000033,0.005,5,0.001,0.05389982834458351,0,0,0,0,0,16.857000067830086,16.803100239485502
99,0.5000000000000003,0.005,5,0.001,0.04659988917410374,0,0,0,0,0,16.01930009201169,15.972700202837586
100,0.5050000000000003,0.005,5,0.001,0.04000007174909115,0,0,0,0,0,17.000599997118115,16.960599925369024
101,0.5100000000000003,0.005,5,0.001,0.033899908885359764,0,0,0,0,0,16.092099947854877,16.058200038969517
102,0.5150000000000003,0.005,5,0.001,0.03900006413459778,0,0,0,0,0,16.41310006380081,16.374099999666214
103,0.5200000000000004,0.005,5,0.001,0.036599813029170036,0,0,0,0,0,16.955900005996227,16.919300192967057
104,0.5250000000000004,0.005,5,0.001,0.06250012665987015,0,0,0,0,0,17.029199982061982,16.966699855402112
105,0.5300000000000004,0.005,5,0.001,0.033400021493434906,0,0,0,0,0,15.983999939635396,15.950599918141961
106,0.5350000000000004,0.005,5,0.001,0.035800039768218994,0,0,0,0,0,16.421300126239657,16.38550008647144
107,0.5400000000000004,0.005,5,0.001,0.02759997732937336,0,0,0,0,0,16.550200060009956,16.522600082680583
108,0.5450000000000004,0.005,5,0.001,0.03619980998337269,0,0,0,0,0,18.02970003336668,17.993500223383307
