frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.044899992644786835,0,0,0,0,0,15.683999983593822,15.639099990949035
1,0.01,0.005,5,0.001,0.06820005364716053,0,0,0,0,0,15.085099963471293,15.016899909824133
2,0.015,0.005,5,0.001,0.04850002005696297,0,0,0,0,0,16.916000051423907,16.867500031366944
3,0.02,0.005,5,0.001,0.039800070226192474,0,0,0,0,0,16.219999874010682,16.18019980378449
4,0.025,0.005,5,0.001,0.03969995304942131,0,0,0,0,0,17.552200006321073,17.51250005327165
5,0.030000000000000002,0.005,5,0.001,0.03809994086623192,0,0,0,0,0,15.94919990748167,15.911099966615438
6,0.035,0.005,5,0.001,0.03750016912817955,0,0,0,0,0,16.61040005274117,16.57289988361299
7,0.04,0.005,5,0.001,0.04000007174909115,0,0,0,0,0,16.274299938231707,16.234299866482615
8,0.045,0.005,5,0.001,0.038400059565901756,0,0,0,0,0,15.922199934720993,15.883799875155091
9,0.049999999999999996,0.005,5,0.001,0.036800047382712364,0,0,0,0,0,16.326600220054388,16.289800172671676
10,0.05499999999999999,0.005,5,0.001,0.03760005347430706,0,0,0,0,0,15.924300067126751,15.886700013652444
11,0.05999999999999999,0.005,5,0.001,0.056099845096468925,0,0,0,0,0,17.409899970516562,17.353800125420094
12,0.06499999999999999,0.005,5,0.001,0.05250005051493645,0,0,0,0,0,17.110600136220455,17.05810008570552
13,0.06999999999999999,0.005,5,0.001,0.051900045946240425,0,0,0,0,0,15.868999995291233,15.817099949344993
14,0.075,0.005,5,0.001,0.05170004442334175,0,0,0,0,0,16.789200017228723,16.73749997280538
15,0.08,0.005,5,0.001,0.0550001859664917,0,0,0,0,0,17.02070003375411,16.96569984778762
16,0.085,0.005,5,0.001,0.04840013571083546,0,0,0,0,0,15.974099980667233,15.925699844956398
17,0.09000000000000001,0.005,5,0.001,0.04859990440309048,0,0,0,0,0,16.700399806723,16.651799902319908
18,0.09500000000000001,0.005,5,0.001,0.0475000124424696,0,0,0,0,0,15.304400119930506,15.256900107488036
19,0.10000000000000002,0.005,5,0.001,0.046999892219901085,0,0,0,0,0,16.96279994212091,16.91580004990101
20,0.10500000000000002,0.005,5,0.001,0.04369998350739479,0,0,0,0,0,16.443700063973665,16.40000008046627
21,0.11000000000000003,0.005,5,0.001,0.06370013579726219,0,0,0,0,0,16.96770009584725,16.903999960049987
22,0.11500000000000003,0.005,5,0.001,0.04509999416768551,0,0,0,0,0,16.669000033289194,16.62390003912151
23,0.12000000000000004,0.005,5,0.001,0.03860006108880043,0,0,0,0,0,16.41739998012781,16.37879991903901
24,0.12500000000000003,0.005,5,0.001,0.037800054997205734,0,0,0,0,0,16.166299814358354,16.128499759361148
25,0.13000000000000003,0.005,5,0.001,0.037899939343333244,0,0,0,0,0,16.064399853348732,16.0264999140054
26,0.13500000000000004,0.005,5,0.001,0.040800077840685844,0,0,0,0,0,16.460799844935536,16.41999976709485
27,0.14000000000000004,0.005,5,0.001,0.03769993782043457,0,0,0,0,0,17.09800004027784,17.060300102457404
28,0.14500000000000005,0.005,5,0.001,0.036300159990787506,0,0,0,0,0,16.322199953719974,16.285899793729186
29,0.15000000000000005,0.005,5,0.001,0.040499959141016006,0,0,0,0,0,16.825299942865968,16.78479998372495
30,0.15500000000000005,0.005,5,0.001,0.038300175219774246,0,0,0,0,0,17.03799981623888,16.999699641019106
31,0.16000000000000006,0.005,5,0.001,0.043800100684165955,0,0,0,0,0,16.09759987331927,16.053799772635102
32,0.16500000000000006,0.005,5,0.001,0.038599828258156776,0,0,0,0,0,16.38329983688891,16.344700008630753
33,0.17000000000000007,0.005,5,0.001,0.05120015703141689,0,0,0,0,0,17.0225000474602,16.97129989042878
34,0.17500000000000007,0.005,5,0.001,0.04810001701116562,0,0,0,0,0,17.142399912700057,17.09429989568889
35,0.18000000000000008,0.005,5,0.001,0.04309997893869877,0,0,0,0,0,16.67420007288456,16.63110009394586
36,0.18500000000000008,0.005,5,0.001,0.03860006108880043,0,0,0,0,0,16.698600025847554,16.659999964758754
37,0.19000000000000009,0.005,5,0.001,0.03779982216656208,0,0,0,0,0,16.295199980959296,16.257400158792734
38,0.1950000000000001,0.005,5,0.001,0.035300152376294136,0,0,0,0,0,16.413899837061763,16.37859968468547
39,0.2000000000000001,0.005,5,0.001,0.04039984196424484,0,0,0,0,0,17.109300009906292,17.068900167942047
40,0.2050000000000001,0.005,5,0.001,0.06350013427436352,0,0,0,0,0,17.344299936667085,17.28079980239272
41,0.2100000000000001,0.005,5,0.001,0.05819997750222683,0,0,0,0,0,16.34069997817278,16.282500000670552
42,0.2150000000000001,0.005,5,0.001,0.04719989374279976,0,0,0,0,0,16.89329999499023,16.84610010124743
43,0.2200000000000001,0.005,5,0.001,0.04179985262453556,0,0,0,0,0,16.333499923348427,16.29170007072389
44,0.22500000000000012,0.005,5,0.001,0.04979991354048252,0,0,0,0,0,15.552100026980042,15.50230011343956
45,0.23000000000000012,0.005,5,0.001,0.06900005973875523,0,0,0,0,0,16.92999992519617,16.860999865457416
46,0.23500000000000013,0.005,5,0.001,0.05039991810917854,0,0,0,0,0,15.746999997645617,15.696600079536438
47,0.24000000000000013,0.005,5,0.001,0.05730008706450462,0,0,0,0,0,15.920900041237473,15.863599954172969
48,0.24500000000000013,0.005,5,0.001,0.05239993333816528,0,0,0,0,0,16.089600045233965,16.0372001118958
49,0.2500000000000001,0.005,5,0.001,0.04979991354048252,0,0,0,0,0,16.307500191032887,16.257700277492404
50,0.2550000000000001,0.005,5,0.001,0.045999884605407715,0,0,0,0,0,17.130100168287754,17.084100283682346
51,0.2600000000000001,0.005,5,0.001,0.04779989831149578,0,0,0,0,0,16.99049980379641,16.942699905484915
52,0.2650000000000001,0.005,5,0.001,0.04560011439025402,0,0,0,0,0,17.10220007225871,17.056599957868457
53,0.27000000000000013,0.005,5,0.001,0.04300009459257126,0,0,0,0,0,17.245099879801273,17.202099785208702
54,0.27500000000000013,0.005,5,0.001,0.038800062611699104,0,0,0,0,0,15.130399959161878,15.091599896550179
55,0.28000000000000014,0.005,5,0.001,0.04569999873638153,0,0,0,0,0,16.24300004914403,16.197300050407648
56,0.28500000000000014,0.005,5,0.001,0.039499951526522636,0,0,0,0,0,16.824400052428246,16.784900100901723
57,0.29000000000000015,0.005,5,0.001,0.04639988765120506,0,0,0,0,0,15.928999986499548,15.882600098848343
58,0.29500000000000015,0.005,5,0.001,0.0483999028801918,0,0,0,0,0,16.64289995096624,16.594500048086047
59,0.30000000000000016,0.005,5,0.001,0.04349998198449612,0,0,0,0,0,17.568100010976195,17.5246000289917
60,0.30500000000000016,0.005,5,0.001,0.0420999713242054,0,0,0,0,0,16.364499926567078,16.322399955242872
61,0.31000000000000016,0.005,5,0.001,0.042899977415800095,0,0,0,0,0,16.556800110265613,16.513900132849813
62,0.31500000000000017,0.005,5,0.001,0.039599835872650146,0,0,0,0,0,16.90260018222034,16.86300034634769
63,0.3200000000000002,0.005,5,0.001,0.038899946957826614,0,0,0,0,0,15.990799991413951,15.951900044456124
64,0.3250000000000002,0.005,5,0.001,0.04900014027953148,0,0,0,0,0,17.176900058984756,17.127899918705225
65,0.3300000000000002,0.005,5,0.001,0.0437998678535223,0,0,0,0,0,16.871500061824918,16.827700193971395
66,0.3350000000000002,0.005,5,0.001,0.04060007631778717,0,0,0,0,0,16.9446999207139,16.904099844396114
67,0.3400000000000002,0.005,5,0.001,0.037499936297535896,0,0,0,0,0,16.57300000078976,16.535500064492226
68,0.3450000000000002,0.005,5,0.001,0.05619996227324009,0,0,0,0,0,17.38959993235767,17.33339997008443
69,0.3500000000000002,0.005,5,0.001,0.05139992572367191,0,0,0,0,0,15.87570016272366,15.824300236999989
70,0.3550000000000002,0.005,5,0.001,0.04739989526569843,0,0,0,0,0,15.403700061142445,15.356300165876746
71,0.3600000000000002,0.005,5,0.001,0.04569999873638153,0,0,0,0,0,16.2988998927176,16.25319989398122
72,0.3650000000000002,0.005,5,0.001,0.04810001701116562,0,0,0,0,0,16.659700078889728,16.611600061878562
73,0.3700000000000002,0.005,5,0.001,0.045900000259280205,0,0,0,0,0,17.08010002039373,17.03420002013445
74,0.3750000000000002,0.005,5,0.001,0.03660004585981369,0,0,0,0,0,16.58489997498691,16.548299929127097
75,0.3800000000000002,0.005,5,0.001,0.027999980375170708,0,0,0,0,0,15.193899860605597,15.165899880230427
76,0.38500000000000023,0.005,5,0.001,0.06150011904537678,0,0,0,0,0,16.656099818646908,16.59459969960153
77,0.39000000000000024,0.005,5,0.001,0.0342000275850296,0,0,0,0,0,16.344200121238828,16.310000093653798
78,0.39500000000000024,0.005,5,0.001,0.035899924114346504,0,0,0,0,0,16.556499991565943,16.520600067451596
79,0.40000000000000024,0.005,5,0.001,0.03909994848072529,0,0,0,0,0,16.393900150433183,16.354800201952457
80,0.40500000000000025,0.005,5,0.001,0.08570007048547268,0,0,0,0,0,18.62929994240403,18.54359987191856
81,0.41000000000000025,0.005,5,0.001,0.0513000413775444,0,0,0,0,0,14.950599987059832,14.899299945682287
82,0.41500000000000026,0.005,5,0.001,0.036499928683042526,0,0,0,0,0,16.271299915388227,16.234799986705184
83,0.42000000000000026,0.005,5,0.001,0.03800005652010441,0,0,0,0,0,16.11130009405315,16.073300037533045
84,0.42500000000000027,0.005,5,0.001,0.040800077840685844,0,0,0,0,0,16.1616001278162,16.120800049975514
85,0.43000000000000027,0.005,5,0.001,0.05059991963207722,0,0,0,0,0,16.587399877607822,16.536799957975745
86,0.4350000000000003,0.005,5,0.001,0.05259993486106396,0,0,0,0,0,16.010799910873175,15.95819997601211
