frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.0412999652326107,0,0,0,0,0,18.286299891769886,18.244999926537275
1,0.01,0.005,5,0.001,0.04549999721348286,0,0,0,0,0,15.831599943339825,15.786099946126342
2,0.015,0.005,5,0.001,0.05779997445642948,0,0,0,0,0,16.516000032424927,16.458200057968497
3,0.02,0.005,5,0.001,0.03879982978105545,0,0,0,0,0,15.988199971616268,15.949400141835213
4,0.025,0.005,5,0.001,0.04020007327198982,0,0,0,0,0,15.90629993006587,15.86609985679388
5,0.030000000000000002,0.005,5,0.001,0.03910018131136894,0,0,0,0,0,16.86490001156926,16.825799830257893
6,0.035,0.005,5,0.001,0.038400059565901756,0,0,0,0,0,16.737200086936355,16.698800027370453
7,0.04,0.005,5,0.001,0.04309997893869877,0,0,0,0,0,17.005300149321556,16.962200170382857
8,0.045,0.005,5,0.001,0.048900023102760315,0,0,0,0,0,16.489299945533276,16.440399922430515
9,0.049999999999999996,0.005,5,0.001,0.04529999569058418,0,0,0,0,0,17.12889992631972,17.083599930629134
10,0.05499999999999999,0.005,5,0.001,0.04630000330507755,0,0,0,0,0,16.346100019291043,16.299800015985966
11,0.05999999999999999,0.005,5,0.001,0.04770001396536827,0,0,0,0,0,16.593399923294783,16.545699909329414
12,0.06499999999999999,0.005,5,0.001,0.043899985030293465,0,0,0,0,0,17.082300037145615,17.03840005211532
13,0.06999999999999999,0.005,5,0.001,0.05810009315609932,0,0,0,0,0,17.525600036606193,17.467499943450093
14,0.075,0.005,5,0.001,0.05879998207092285,0,0,0,0,0,16.3525000680238,16.293700085952878
15,0.08,0.005,5,0.001,0.04239985719323158,0,0,0,0,0,16.67689997702837,16.63450011983514
16,0.085,0.005,5,0.001,0.03809994086623192,0,0,0,0,0,16.958799911662936,16.920699970796704
17,0.09000000000000001,0.005,5,0.001,0.03800005652010441,0,0,0,0,0,16.46950002759695,16.431499971076846
18,0.09500000000000001,0.005,5,0.001,0.04619988612830639,0,0,0,0,0,16.75559999421239,16.709400108084083
19,0.10000000000000002,0.005,5,0.001,0.038899946957826614,0,0,0,0,0,16.380999935790896,16.34209998883307
20,0.10500000000000002,0.005,5,0.001,0.03860006108880043,0,0,0,0,0,16.14039996638894,16.10179990530014
21,0.11000000000000003,0.005,5,0.001,0.03310013562440872,0,0,0,0,0,16.971899894997478,16.93879975937307
22,0.11500000000000003,0.005,5,0.001,0.05640019662678242,0,0,0,0,0,16.417300095781684,16.3608998991549
23,0.12000000000000004,0.005,5,0.001,0.10529998689889908,0,0,0,0,0,20.22529998794198,20.12000000104308
24,0.12500000000000003,0.005,5,0.001,0.08490006439387798,0,0,0,0,0,14.28389991633594,14.198999851942062
25,0.13000000000000003,0.005,5,0.001,0.06660004146397114,0,0,0,0,0,16.267600003629923,16.20099996216595
26,0.13500000000000004,0.005,5,0.001,0.05829986184835434,0,0,0,0,0,15.567700145766139,15.509400283917785
27,0.14000000000000004,0.005,5,0.001,0.040800077840685844,0,0,0,0,0,16.600800212472677,16.56000013463199
28,0.14500000000000005,0.005,5,0.001,0.03569992259144783,0,0,0,0,0,17.147700069472194,17.112000146880746
29,0.15000000000000005,0.005,5,0.001,0.03520003519952297,0,0,0,0,0,16.775399912148714,16.74019987694919
30,0.15500000000000005,0.005,5,0.001,0.07060007192194462,0,0,0,0,0,16.97769993916154,16.907099867239594
31,0.16000000000000006,0.005,5,0.001,0.05060015246272087,0,0,0,0,0,17.584000015631318,17.533399863168597
32,0.16500000000000006,0.005,5,0.001,0.04509999416768551,0,0,0,0,0,16.776700038462877,16.73160004429519
33,0.17000000000000007,0.005,5,0.001,0.04879990592598915,0,0,0,0,0,17.31140003539622,17.26260012947023
34,0.17500000000000007,0.005,5,0.001,0.05959998816251755,0,0,0,0,0,16.785999992862344,16.726400004699826
35,0.18000000000000008,0.005,5,0.001,0.05619996227324009,0,0,0,0,0,16.474799951538444,16.418599989265203
