frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.044899992644786835,0,0,0,0,0,17.98639982007444,17.941499827429652
1,0.01,0.005,5,0.001,0.04659988917410374,0,0,0,0,0,14.458700083196163,14.41210019402206
2,0.015,0.005,5,0.001,0.043800100684165955,0,0,0,0,0,16.01139991544187,15.967599814757705
3,0.02,0.005,5,0.001,0.04329998046159744,0,0,0,0,0,16.716600162908435,16.673300182446837
4,0.025,0.005,5,0.001,0.0412999652326107,0,0,0,0,0,16.618600115180016,16.577300149947405
5,0.030000000000000002,0.005,5,0.001,0.05319993942975998,0,0,0,0,0,17.264300025999546,17.211100086569786
6,0.035,0.005,5,0.001,0.057399971410632133,0,0,0,0,0,16.659399960190058,16.601999988779426
7,0.04,0.005,5,0.001,0.05350005812942982,0,0,0,0,0,16.48490014486015,16.43140008673072
8,0.045,0.005,5,0.001,0.0467000063508749,0,0,0,0,0,15.459799906238914,15.413099899888039
9,0.049999999999999996,0.005,5,0.001,0.07609999738633633,0,0,0,0,0,16.900400165468454,16.824300168082118
10,0.05499999999999999,0.005,5,0.001,0.040899962186813354,0,0,0,0,0,16.2431001663208,16.202200204133987
11,0.05999999999999999,0.005,5,0.001,0.037800054997205734,0,0,0,0,0,16.678799875080585,16.64099982008338
12,0.06499999999999999,0.005,5,0.001,0.05639996379613876,0,0,0,0,0,16.38530008494854,16.3289001211524
13,0.06999999999999999,0.005,5,0.001,0.04249997437000275,0,0,0,0,0,16.741400118917227,16.698900144547224
14,0.075,0.005,5,0.001,0.06180000491440296,0,0,0,0,0,16.675699967890978,16.613899962976575
15,0.08,0.005,5,0.001,0.05550007335841656,0,0,0,0,0,17.11120014078915,17.055700067430735
16,0.085,0.005,5,0.001,0.05159992724657059,0,0,0,0,0,16.781100071966648,16.729500144720078
17,0.09000000000000001,0.005,5,0.001,0.05179992876946926,0,0,0,0,0,15.923900064080954,15.872100135311484
18,0.09500000000000001,0.005,5,0.001,0.05250005051493645,0,0,0,0,0,15.884899999946356,15.83239994943142
19,0.10000000000000002,0.005,5,0.001,0.04700012505054474,0,0,0,0,0,15.42619988322258,15.379199758172035
20,0.10500000000000002,0.005,5,0.001,0.04449998959898949,0,0,0,0,0,16.72299997881055,16.67849998921156
21,0.11000000000000003,0.005,5,0.001,0.04860013723373413,0,0,0,0,0,16.839800169691443,16.79120003245771
22,0.11500000000000003,0.005,5,0.001,0.037899939343333244,0,0,0,0,0,15.485299983993173,15.44740004464984
23,0.12000000000000004,0.005,5,0.001,0.037899939343333244,0,0,0,0,0,16.97190012782812,16.934000188484788
24,0.12500000000000003,0.005,5,0.001,0.04770001396536827,0,0,0,0,0,16.293399967253208,16.24569995328784
25,0.13000000000000003,0.005,5,0.001,0.04160008393228054,0,0,0,0,0,16.926800133660436,16.885200049728155
26,0.13500000000000004,0.005,5,0.001,0.04449998959898949,0,0,0,0,0,16.557900002226233,16.513400012627244
