time,sub_dt,phase,collision_started,rebound_mode,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,current_area,current_J,max_area_in,max_area_out,max_J_in,max_J_out,step_turn_area,step_max_turn_area,step_max_turn_sweep,p0_x,p0_y,p0_vx,p0_vy,p0_px,p0_py,p0_internal_p,p0_radius,p0_mass,p1_x,p1_y,p1_vx,p1_vy,p1_px,p1_py,p1_internal_p,p1_radius,p1_mass,p2_x,p2_y,p2_vx,p2_vy,p2_px,p2_py,p2_internal_p,p2_radius,p2_mass,p3_x,p3_y,p3_vx,p3_vy,p3_px,p3_py,p3_internal_p,p3_radius,p3_mass,bookkeeping_internal
8.356000000000808,0.001,inbound,1,0,1,1,0,0,0.05607212081674995,2.8036060408374975e-06,0.05607212081674995,0.0,2.8036060408374975e-06,0.0,6.582289313039872e-05,6.582289313039872e-05,0.00010203514809495139,0.26479316812289333,-0.0010328098968154457,-0.09929271997969868,-0.0020166740636838928,-0.09929271997969868,-0.0020166740636838928,0.0,1.0,1.0,-0.26479316812289333,1.8010328098968176,0.09929271997969868,0.0020166740636838928,0.09929271997969868,0.0020166740636838928,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
8.357000000000808,0.001,inbound,1,0,1,1,0,0,0.05610793671601133,2.8053968358005668e-06,0.05610793671601133,0.0,2.8053968358005668e-06,0.0,6.583838399577053e-05,6.583838399577053e-05,0.00010204081350362309,0.26469387619390694,-0.0010348292624550622,-0.09929192898639566,-0.0020193656396164813,-0.09929192898639566,-0.0020193656396164813,0.0,1.0,1.0,-0.26469387619390694,1.8010348292624572,0.09929192898639566,0.0020193656396164813,0.09929192898639566,0.0020193656396164813,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
8.358000000000807,0.001,inbound,1,0,1,1,0,0,0.05614374274755818,2.807187137377909e-06,0.05614374274755818,0.0,2.807187137377909e-06,0.0,6.585386503221783e-05,6.585386503221783e-05,0.0001020464766493272,0.2645945850561438,-0.001036851321469032,-0.0992911377631549,-0.0020220590139698805,-0.0992911377631549,-0.0020220590139698805,0.0,1.0,1.0,-0.2645945850561438,1.8010368513214712,0.0992911377631549,0.0020220590139698805,0.0992911377631549,0.0020220590139698805,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
8.359000000000806,0.001,inbound,1,0,1,1,0,0,0.05617953889531624,2.808976944765812e-06,0.05617953889531624,0.0,2.808976944765812e-06,0.0,6.586933624374273e-05,6.586933624374273e-05,0.00010205213753139757,0.2644952947098333,-0.0010388760756553815,-0.09929034631048973,-0.0020247541863493423,-0.09929034631048973,-0.0020247541863493423,0.0,1.0,1.0,-0.2644952947098333,1.8010388760756575,0.09929034631048973,0.0020247541863493423,0.09929034631048973,0.0020247541863493423,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
8.360000000000806,0.001,inbound,1,0,1,1,0,0,0.056215325143214034,2.8107662571607018e-06,0.056215325143214034,0.0,2.8107662571607018e-06,0.0,6.588479763365958e-05,6.588479763365958e-05,0.00010205779614811338,0.2643960051552044,-0.0010409035268117406,-0.09928955462891358,-0.0020274511563592532,-0.09928955462891358,-0.0020274511563592532,0.0,1.0,1.0,-0.2643960051552044,1.8010409035268138,0.09928955462891358,0.0020274511563592532,0.09928955462891358,0.0020274511563592532,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
8.361000000000805,0.001,inbound,1,0,1,1,0,0,0.05625110147519263,2.812555073759632e-06,0.05625110147519263,0.0,2.812555073759632e-06,0.0,6.59002492057766e-05,6.59002492057766e-05,0.0001020634524985309,0.2642967163924855,-0.0010429336767353438,-0.09928876271893998,-0.0020301499236031334,-0.09928876271893998,-0.0020301499236031334,0.0,1.0,1.0,-0.2642967163924855,1.8010429336767373,0.09928876271893998,0.0020301499236031334,0.09928876271893998,0.0020301499236031334,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
8.362000000000805,0.001,inbound,1,0,1,1,0,0,0.05628686787520132,2.8143433937600664e-06,0.05628686787520132,0.0,2.8143433937600664e-06,0.0,6.591569096371544e-05,6.591569096371544e-05,0.00010206910658142893,0.2641974284219044,-0.0010449665272230274,-0.0992879705810826,-0.002032850487683639,-0.0992879705810826,-0.002032850487683639,0.0,1.0,1.0,-0.2641974284219044,1.801044966527225,0.0992879705810826,0.002032850487683639,0.0992879705810826,0.002032850487683639,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
8.363000000000804,0.001,inbound,1,0,1,1,0,0,0.05632262432720159,2.8161312163600794e-06,0.05632262432720159,0.0,2.8161312163600794e-06,0.0,6.593112291105455e-05,6.593112291105455e-05,0.00010207475839553067,0.2640981412436886,-0.00104700208007123,-0.09928717821585524,-0.0020355528482025598,-0.09928717821585524,-0.0020355528482025598,0.0,1.0,1.0,-0.2640981412436886,1.8010470020800733,0.09928717821585524,0.0020355528482025598,0.09928717821585524,0.0020355528482025598,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
8.364000000000804,0.001,inbound,1,0,1,1,0,0,0.0563583708151606,2.81791854075803e-06,0.0563583708151606,0.0,2.81791854075803e-06,0.0,6.594654505150837e-05,6.594654505150837e-05,0.00010208040793978144,0.2639988548580648,-0.0010490403370759908,-0.09928638562377179,-0.0020382570047608223,-0.09928638562377179,-0.0020382570047608223,0.0,1.0,1.0,-0.2639988548580648,1.801049040337078,0.09928638562377179,0.0020382570047608223,0.09928638562377179,0.0020382570047608223,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
8.365000000000803,0.001,inbound,1,0,1,1,0,0,0.056394107323056275,2.8197053661528137e-06,0.056394107323056275,0.0,2.8197053661528137e-06,0.0,6.596195738860455e-05,6.596195738860455e-05,0.00010208605521284895,0.2638995692652594,-0.0010510813000329494,-0.09928559280534625,-0.002040962956958488,-0.09928559280534625,-0.002040962956958488,0.0,1.0,1.0,-0.2638995692652594,1.8010510813000349,0.09928559280534625,0.002040962956958488,0.09928559280534625,0.002040962956958488,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
