time,sub_dt,phase,collision_started,rebound_mode,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,current_area,current_J,max_area_in,max_area_out,max_J_in,max_J_out,step_turn_area,step_max_turn_area,step_max_turn_sweep,p0_x,p0_y,p0_vx,p0_vy,p0_px,p0_py,p0_internal_p,p0_radius,p0_mass,p1_x,p1_y,p1_vx,p1_vy,p1_px,p1_py,p1_internal_p,p1_radius,p1_mass,p2_x,p2_y,p2_vx,p2_vy,p2_px,p2_py,p2_internal_p,p2_radius,p2_mass,p3_x,p3_y,p3_vx,p3_vy,p3_px,p3_py,p3_internal_p,p3_radius,p3_mass,bookkeeping_internal
1.0020000000000004,0.001,inbound,1,0,1,1,0,0,3.771179612348935e-06,1.8855898061744674e-10,3.771179612348935e-06,0.0,1.8855898061744674e-10,0.0,0.0,0.0,0.0,0.9998000000001996,0.0,-0.09999999981144103,0.0,-0.09999999981144103,0.0,0.0,1.0,1.0,-0.9998000000001996,0.0,0.09999999981144103,0.0,0.09999999981144103,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0030000000000003,0.001,inbound,1,0,1,1,0,0,1.0666346656085235e-05,5.333173328042618e-10,1.0666346656085235e-05,0.0,5.333173328042618e-10,0.0,0.0,0.0,0.0,0.9997000000009215,0.0,-0.0999999992781237,0.0,-0.0999999992781237,0.0,0.0,1.0,1.0,-0.9997000000009215,0.0,0.0999999992781237,0.0,0.0999999992781237,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0040000000000002,0.001,inbound,1,0,1,1,0,0,1.9595036012051703e-05,9.797518006025852e-10,1.9595036012051703e-05,0.0,9.797518006025852e-10,0.0,0.0,0.0,0.0,0.9996000000026232,0.0,-0.09999999829837189,0.0,-0.09999999829837189,0.0,0.0,1.0,1.0,-0.9996000000026232,0.0,0.09999999829837189,0.0,0.09999999829837189,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0050000000000001,0.001,inbound,1,0,1,1,0,0,3.016807877585792e-05,1.508403938792896e-09,3.016807877585792e-05,0.0,1.508403938792896e-09,0.0,0.0,0.0,0.0,0.9995000000058332,0.0,-0.09999999678996795,0.0,-0.09999999678996795,0.0,0.0,1.0,1.0,-0.9995000000058332,0.0,0.09999999678996795,0.0,0.09999999678996795,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.006,0.001,inbound,1,0,1,1,0,0,4.2160538985994145e-05,2.1080269492997073e-09,4.2160538985994145e-05,0.0,2.1080269492997073e-09,0.0,0.0,0.0,0.0,0.9994000000111513,0.0,-0.099999994681941,0.0,-0.099999994681941,0.0,0.0,1.0,1.0,-0.9994000000111513,0.0,0.099999994681941,0.0,0.099999994681941,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.007,0.001,inbound,1,0,1,1,0,0,5.542063573009404e-05,2.7710317865047024e-09,5.542063573009404e-05,0.0,2.7710317865047024e-09,0.0,0.0,0.0,0.0,0.9993000000192404,0.0,-0.0999999919109092,0.0,-0.0999999919109092,0.0,0.0,1.0,1.0,-0.9993000000192404,0.0,0.0999999919109092,0.0,0.0999999919109092,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0079999999999998,0.001,inbound,1,0,1,1,0,0,6.983693423374959e-05,3.49184671168748e-09,6.983693423374959e-05,0.0,3.49184671168748e-09,0.0,0.0,0.0,0.0,0.9992000000308213,0.0,-0.09999998841906249,0.0,-0.09999998841906249,0.0,0.0,1.0,1.0,-0.9992000000308213,0.0,0.09999998841906249,0.0,0.09999998841906249,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0089999999999997,0.001,inbound,1,0,1,1,0,0,8.532308767691954e-05,4.266154383845977e-09,8.532308767691954e-05,0.0,4.266154383845977e-09,0.0,0.0,0.0,0.0,0.9991000000466684,0.0,-0.0999999841529081,0.0,-0.0999999841529081,0.0,0.0,1.0,1.0,-0.9991000000466684,0.0,0.0999999841529081,0.0,0.0999999841529081,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0099999999999996,0.001,inbound,1,0,1,1,0,0,0.000101809621312135,5.09048106560675e-09,0.000101809621312135,0.0,5.09048106560675e-09,0.0,0.0,0.0,0.0,0.999000000067606,0.0,-0.09999997906242704,0.0,-0.09999997906242704,0.0,0.0,1.0,1.0,-0.999000000067606,0.0,0.09999997906242704,0.0,0.09999997906242704,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0109999999999995,0.001,inbound,1,0,1,1,0,0,0.00011923905657293399,5.9619528286466995e-09,0.00011923905657293399,0.0,5.9619528286466995e-09,0.0,0.0,0.0,0.0,0.9989000000945055,0.0,-0.0999999731004742,0.0,-0.0999999731004742,0.0,0.0,1.0,1.0,-0.9989000000945055,0.0,0.0999999731004742,0.0,0.0999999731004742,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0119999999999993,0.001,inbound,1,0,1,1,0,0,0.0001375628073865126,6.8781403693256304e-09,0.0001375628073865126,0.0,6.8781403693256304e-09,0.0,0.0,0.0,0.0,0.9988000001282832,0.0,-0.09999996622233384,0.0,-0.09999996622233384,0.0,0.0,1.0,1.0,-0.9988000001282832,0.0,0.09999996622233384,0.0,0.09999996622233384,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0129999999999992,0.001,inbound,1,0,1,1,0,0,0.0001567390972614796,7.836954863073982e-09,0.0001567390972614796,0.0,7.836954863073982e-09,0.0,0.0,0.0,0.0,0.9987000001698978,0.0,-0.09999995838537898,0.0,-0.09999995838537898,0.0,0.0,1.0,1.0,-0.9987000001698978,0.0,0.09999995838537898,0.0,0.09999995838537898,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0139999999999991,0.001,inbound,1,0,1,1,0,0,0.00017673150178949826,8.836575089474914e-09,0.00017673150178949826,0.0,8.836575089474914e-09,0.0,0.0,0.0,0.0,0.998600000220349,0.0,-0.0999999495488039,0.0,-0.0999999495488039,0.0,0.0,1.0,1.0,-0.998600000220349,0.0,0.0999999495488039,0.0,0.0999999495488039,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.014999999999999,0.001,inbound,1,0,1,1,0,0,0.00019750789403574776,9.87539470178739e-09,0.00019750789403574776,0.0,9.87539470178739e-09,0.0,0.0,0.0,0.0,0.9985000002806756,0.0,-0.0999999396734092,0.0,-0.0999999396734092,0.0,0.0,1.0,1.0,-0.9985000002806756,0.0,0.0999999396734092,0.0,0.0999999396734092,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.015999999999999,0.001,inbound,1,0,1,1,0,0,0.00021903965989400476,1.0951982994700238e-08,0.00021903965989400476,0.0,1.0951982994700238e-08,0.0,0.0,0.0,0.0,0.9984000003519542,0.0,-0.0999999287214262,0.0,-0.0999999287214262,0.0,0.0,1.0,1.0,-0.9984000003519542,0.0,0.0999999287214262,0.0,0.0999999287214262,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0169999999999988,0.001,inbound,1,0,1,1,0,0,0.00024130110057346554,1.2065055028673278e-08,0.00024130110057346554,0.0,1.2065055028673278e-08,0.0,0.0,0.0,0.0,0.9983000004352979,0.0,-0.09999991665637117,0.0,-0.09999991665637117,0.0,0.0,1.0,1.0,-0.9983000004352979,0.0,0.09999991665637117,0.0,0.09999991665637117,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0179999999999987,0.001,inbound,1,0,1,1,0,0,0.00026426896838005476,1.3213448419002739e-08,0.00026426896838005476,0.0,1.3213448419002739e-08,0.0,0.0,0.0,0.0,0.998200000531855,0.0,-0.09999990344292276,0.0,-0.09999990344292276,0.0,0.0,1.0,1.0,-0.998200000531855,0.0,0.09999990344292276,0.0,0.09999990344292276,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0189999999999986,0.001,inbound,1,0,1,1,0,0,0.00028792209990705087,1.4396104995352544e-08,0.00028792209990705087,0.0,1.4396104995352544e-08,0.0,0.0,0.0,0.0,0.9981000006428081,0.0,-0.09999988904681777,0.0,-0.09999988904681777,0.0,0.0,1.0,1.0,-0.9981000006428081,0.0,0.09999988904681777,0.0,0.09999988904681777,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0199999999999985,0.001,inbound,1,0,1,1,0,0,0.00031224112181328645,1.561205609066432e-08,0.00031224112181328645,0.0,1.561205609066432e-08,0.0,0.0,0.0,0.0,0.9980000007693733,0.0,-0.09999987343476167,0.0,-0.09999987343476167,0.0,0.0,1.0,1.0,-0.9980000007693733,0.0,0.09999987343476167,0.0,0.09999987343476167,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0209999999999984,0.001,inbound,1,0,1,1,0,0,0.00033720821158542136,1.686041057927107e-08,0.00033720821158542136,0.0,1.686041057927107e-08,0.0,0.0,0.0,0.0,0.997900000912799,0.0,-0.09999985657435109,0.0,-0.09999985657435109,0.0,0.0,1.0,1.0,-0.997900000912799,0.0,0.09999985657435109,0.0,0.09999985657435109,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0219999999999982,0.001,inbound,1,0,1,1,0,0,0.000362806900900875,1.814034504504375e-08,0.000362806900900875,0.0,1.814034504504375e-08,0.0,0.0,0.0,0.0,0.997800001074365,0.0,-0.09999983843400605,0.0,-0.09999983843400605,0.0,0.0,1.0,1.0,-0.997800001074365,0.0,0.09999983843400605,0.0,0.09999983843400605,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0229999999999981,0.001,inbound,1,0,1,1,0,0,0.00038902191221601434,1.9451095610800716e-08,0.00038902191221601434,0.0,1.9451095610800716e-08,0.0,0.0,0.0,0.0,0.997700001255382,0.0,-0.09999981898291044,0.0,-0.09999981898291044,0.0,0.0,1.0,1.0,-0.997700001255382,0.0,0.09999981898291044,0.0,0.09999981898291044,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.023999999999998,0.001,inbound,1,0,1,1,0,0,0.00041583902166042463,2.0791951083021232e-08,0.00041583902166042463,0.0,2.0791951083021232e-08,0.0,0.0,0.0,0.0,0.9976000014571911,0.0,-0.09999979819095936,0.0,-0.09999979819095936,0.0,0.0,1.0,1.0,-0.9976000014571911,0.0,0.09999979819095936,0.0,0.09999979819095936,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.024999999999998,0.001,inbound,1,0,1,1,0,0,0.00044324494312750207,2.2162247156375103e-08,0.00044324494312750207,0.0,2.2162247156375103e-08,0.0,0.0,0.0,0.0,0.9975000016811624,0.0,-0.0999997760287122,0.0,-0.0999997760287122,0.0,0.0,1.0,1.0,-0.9975000016811624,0.0,0.0999997760287122,0.0,0.0999997760287122,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
1.0259999999999978,0.001,inbound,1,0,1,1,0,0,0.0004712272294134512,2.3561361470672562e-08,0.0004712272294134512,0.0,2.3561361470672562e-08,0.0,0.0,0.0,0.0,0.997400001928695,0.0,-0.09999975246735072,0.0,-0.09999975246735072,0.0,0.0,1.0,1.0,-0.997400001928695,0.0,0.09999975246735072,0.0,0.09999975246735072,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0
