frame_index,time,frame_dt,substeps,sub_dt,simulation_wall_ms,active_contact_count,pair_contact_count,wall_contact_count,bond_contact_count,collision_complete,frame_wall_ms,render_wall_ms
0,0.005,0.005,5,0.001,0.041999854147434235,0,0,0,0,0,18.30250001512468,18.260500160977244
1,0.01,0.005,5,0.001,0.040400074794888496,0,0,0,0,0,15.50169987604022,15.461299801245332
2,0.015,0.005,5,0.001,0.03900006413459778,0,0,0,0,0,16.168800182640553,16.129800118505955
3,0.02,0.005,5,0.001,0.04340009763836861,0,0,0,0,0,17.048999899998307,17.00559980235994
4,0.025,0.005,5,0.001,0.04429998807609081,0,0,0,0,0,16.74939994700253,16.70509995892644
5,0.030000000000000002,0.005,5,0.001,0.04630000330507755,0,0,0,0,0,17.370499903336167,17.32419990003109
6,0.035,0.005,5,0.001,0.04409998655319214,0,0,0,0,0,16.61060005426407,16.566500067710876
7,0.04,0.005,5,0.001,0.042800093069672585,0,0,0,0,0,16.252400120720267,16.209600027650595
8,0.045,0.005,5,0.001,0.04400010220706463,0,0,0,0,0,15.85299987345934,15.808999771252275
9,0.049999999999999996,0.005,5,0.001,0.030899886041879654,0,0,0,0,0,16.42009988427162,16.389199998229742
10,0.05499999999999999,0.005,5,0.001,0.03809994086623192,0,0,0,0,0,17.35399989411235,17.315899953246117
11,0.05999999999999999,0.005,5,0.001,0.0483999028801918,0,0,0,0,0,16.73749997280538,16.68910006992519
12,0.06499999999999999,0.005,5,0.001,0.05119992420077324,0,0,0,0,0,17.382699996232986,17.331500072032213
13,0.06999999999999999,0.005,5,0.001,0.05539995618164539,0,0,0,0,0,15.9447998739779,15.889399917796254
14,0.075,0.005,5,0.001,0.04730001091957092,0,0,0,0,0,16.365000046789646,16.317700035870075
15,0.08,0.005,5,0.001,0.04050019197165966,0,0,0,0,0,16.66079997085035,16.62029977887869
16,0.085,0.005,5,0.001,0.037400051951408386,0,0,0,0,0,16.7452001478523,16.707800095900893
17,0.09000000000000001,0.005,5,0.001,0.0412999652326107,0,0,0,0,0,18.036399967968464,17.995100002735853
18,0.09500000000000001,0.005,5,0.001,0.04770001396536827,0,0,0,0,0,17.338699894025922,17.290999880060554
19,0.10000000000000002,0.005,5,0.001,0.03769993782043457,0,0,0,0,0,15.757700195536017,15.720000257715583
