P,t,iter,vx,vy,pen_factor,v_mag,vel_mag_in,v_coll,v_ang,ang_acc,ang_diff,imomx,imomy,imom,tot_area,cur_area,area_diff,vx_rel,vy_rel,v_rel,col_acc_x,col_acc_y,col_acc_mag,p_mom_x,p_mom_y,p_mom
1,0.0050,1,-1.0000,0.0000,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0100,2,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0150,3,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0200,4,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0250,5,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0300,6,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0350,7,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0400,8,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0450,9,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0500,10,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0550,11,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0600,12,-1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.0650,13,-1.0000,0.0000,0.00045154,1.00000000,1.00000000,0.0000,3.1416,0.00000000,0.00000000,0.0000,0.0000,0.00000000,-0.00008866,0.00008866,-0.00008866,-2.00000000,0.00000000,2.00000000,0.00007665,0.00004456,0.00000000,1.00000000,0.00000000,0.00000000
1,0.0700,14,-0.9999,0.0000,0.00402437,0.99992335,1.00000000,0.0000,3.1415,0.52662727,0.00000000,0.0000,0.0000,0.00007665,-0.00079018,0.00079018,-0.00070152,-2.00000000,0.00000000,2.00000000,0.00067900,0.00040417,0.00000000,-0.99992335,0.00004456,0.99992335
