P,t,iter,vx,vy,pen_factor,v_mag,vel_mag_in,imom,v_ang,imomx,imomy,cur_area,area_diff,vx_rel,vy_rel,v_rel,col_acc_x,col_acc_y,col_acc_mag
1,0.0510,17,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0540,18,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0570,19,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0600,20,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0630,21,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0660,22,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0690,23,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0720,24,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0750,25,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0780,26,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0810,27,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0840,28,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0870,29,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0900,30,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0930,31,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0960,32,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.0990,33,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.1020,34,-1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.1050,35,-1.0000,0.0000,0.0001,1.0000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000021,-0.000021,-0.500000,0.000000,0.707107,0.000028,-0.000000,0.000028
1,0.1080,36,-1.0000,-0.0000,0.0004,1.0000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000083,-0.000062,-0.500000,0.000000,0.707107,0.000110,-0.000000,0.000110
1,0.1110,37,-0.9999,-0.0000,0.0009,0.9999,1.0000,0.0000,3.1416,0.0000,0.0000,0.000168,-0.000085,-0.500000,0.000000,0.707107,0.000223,-0.000000,0.000223
1,0.1140,38,-0.9996,-0.0000,0.0014,0.9996,1.0000,0.0000,3.1416,0.0000,0.0000,0.000271,-0.000103,-0.500000,0.000000,0.707107,0.000360,-0.000000,0.000360
1,0.1170,39,-0.9993,-0.0000,0.0020,0.9993,1.0000,0.0000,3.1416,0.0000,0.0000,0.000389,-0.000118,-0.500000,0.000000,0.707107,0.000516,-0.000000,0.000516
1,0.1200,40,-0.9988,-0.0000,0.0026,0.9988,1.0000,0.0000,3.1416,0.0000,0.0000,0.000520,-0.000131,-0.500000,0.000000,0.707107,0.000690,-0.000000,0.000690
1,0.1230,41,-0.9981,-0.0000,0.0034,0.9981,1.0000,0.0000,3.1416,0.0000,0.0000,0.000662,-0.000142,-0.500000,0.000000,0.707107,0.000879,-0.000000,0.000879
1,0.1260,42,-0.9972,-0.0000,0.0041,0.9972,1.0000,0.0000,3.1416,0.0000,0.0000,0.000815,-0.000153,-0.500000,0.000000,0.707107,0.001081,-0.000000,0.001081
1,0.1290,43,-0.9961,-0.0000,0.0050,0.9961,1.0000,0.0000,3.1416,0.0000,0.0000,0.000977,-0.000162,-0.500000,0.000000,0.707107,0.001296,-0.000000,0.001296
1,0.1320,44,-0.9948,-0.0000,0.0058,0.9948,1.0000,0.0000,3.1416,0.0000,0.0000,0.001147,-0.000171,-0.500000,0.000000,0.707107,0.001523,-0.000000,0.001523
1,0.1350,45,-0.9933,-0.0000,0.0068,0.9933,1.0000,0.0000,3.1416,0.0000,0.0000,0.001325,-0.000178,-0.500000,0.000000,0.707107,0.001759,-0.000000,0.001759
1,0.1380,46,-0.9915,-0.0000,0.0077,0.9915,1.0000,0.0000,3.1416,0.0000,0.0000,0.001511,-0.000185,-0.500000,0.000000,0.707107,0.002005,-0.000000,0.002005
1,0.1410,47,-0.9895,-0.0000,0.0087,0.9895,1.0000,0.0000,3.1416,0.0000,0.0000,0.001702,-0.000191,-0.500000,0.000000,0.707107,0.002258,-0.000000,0.002258
1,0.1440,48,-0.9873,-0.0000,0.0097,0.9873,1.0000,0.0000,3.1416,0.0000,0.0000,0.001898,-0.000197,-0.500000,0.000000,0.707107,0.002519,-0.000000,0.002519
1,0.1470,49,-0.9848,-0.0000,0.0107,0.9848,1.0000,0.0000,3.1416,0.0000,0.0000,0.002100,-0.000201,-0.500000,0.000000,0.707107,0.002787,-0.000000,0.002787
1,0.1500,50,-0.9820,-0.0000,0.0117,0.9820,1.0000,0.0000,3.1416,0.0000,0.0000,0.002305,-0.000205,-0.500000,0.000000,0.707107,0.003059,-0.000000,0.003059
1,0.1530,51,-0.9789,-0.0000,0.0128,0.9789,1.0000,0.0000,3.1416,0.0000,0.0000,0.002514,-0.000209,-0.500000,0.000000,0.707107,0.003336,-0.000000,0.003336
1,0.1560,52,-0.9756,-0.0000,0.0139,0.9756,1.0000,0.0000,3.1416,0.0000,0.0000,0.002725,-0.000211,-0.500000,0.000000,0.707107,0.003617,-0.000000,0.003617
1,0.1590,53,-0.9720,-0.0000,0.0150,0.9720,1.0000,0.0000,3.1416,0.0000,0.0000,0.002939,-0.000213,-0.500000,0.000000,0.707107,0.003900,-0.000000,0.003900
1,0.1620,54,-0.9681,-0.0000,0.0161,0.9681,1.0000,0.0000,3.1416,0.0000,0.0000,0.003153,-0.000215,-0.500000,0.000000,0.707107,0.004185,-0.000000,0.004185
1,0.1650,55,-0.9639,-0.0000,0.0172,0.9639,1.0000,0.0000,3.1416,0.0000,0.0000,0.003369,-0.000215,-0.500000,0.000000,0.707107,0.004470,-0.000000,0.004470
1,0.1680,56,-0.9594,-0.0000,0.0183,0.9594,1.0000,0.0000,3.1416,0.0000,0.0000,0.003584,-0.000215,-0.500000,0.000000,0.707107,0.004756,-0.000000,0.004756
1,0.1710,57,-0.9546,-0.0000,0.0193,0.9546,1.0000,0.0000,3.1416,0.0000,0.0000,0.003798,-0.000214,-0.500000,0.000000,0.707107,0.005040,-0.000000,0.005040
1,0.1740,58,-0.9496,-0.0000,0.0204,0.9496,1.0000,0.0000,3.1416,0.0000,0.0000,0.004011,-0.000213,-0.500000,0.000000,0.707107,0.005323,-0.000000,0.005323
1,0.1770,59,-0.9443,-0.0000,0.0215,0.9443,1.0000,0.0000,3.1416,0.0000,0.0000,0.004222,-0.000211,-0.500000,0.000000,0.707107,0.005603,-0.000000,0.005603
1,0.1800,60,-0.9387,-0.0000,0.0226,0.9387,1.0000,0.0000,3.1416,0.0000,0.0000,0.004430,-0.000208,-0.500000,0.000000,0.707107,0.005879,-0.000000,0.005879
1,0.1830,61,-0.9328,-0.0000,0.0236,0.9328,1.0000,0.0000,3.1416,0.0000,0.0000,0.004635,-0.000205,-0.500000,0.000000,0.707107,0.006151,-0.000000,0.006151
1,0.1860,62,-0.9266,-0.0000,0.0246,0.9266,1.0000,0.0000,3.1416,0.0000,0.0000,0.004836,-0.000201,-0.500000,0.000000,0.707107,0.006417,-0.000000,0.006417
1,0.1890,63,-0.9202,-0.0000,0.0256,0.9202,1.0000,0.0000,3.1416,0.0000,0.0000,0.005032,-0.000196,-0.500000,0.000000,0.707107,0.006677,-0.000000,0.006677
1,0.1920,64,-0.9136,-0.0000,0.0266,0.9136,1.0000,0.0000,3.1416,0.0000,0.0000,0.005222,-0.000191,-0.500000,0.000000,0.707107,0.006930,-0.000000,0.006930
1,0.1950,65,-0.9066,-0.0000,0.0275,0.9066,1.0000,0.0000,3.1416,0.0000,0.0000,0.005407,-0.000185,-0.500000,0.000000,0.707107,0.007175,-0.000000,0.007175
1,0.1980,66,-0.8994,-0.0000,0.0284,0.8994,1.0000,0.0000,3.1416,0.0000,0.0000,0.005585,-0.000178,-0.500000,0.000000,0.707107,0.007412,-0.000000,0.007412
1,0.2010,67,-0.8920,-0.0000,0.0293,0.8920,1.0000,0.0000,3.1416,0.0000,0.0000,0.005756,-0.000171,-0.500000,0.000000,0.707107,0.007639,-0.000000,0.007639
1,0.2040,68,-0.8844,-0.0000,0.0301,0.8844,1.0000,0.0000,3.1416,0.0000,0.0000,0.005919,-0.000163,-0.500000,0.000000,0.707107,0.007855,-0.000000,0.007855
1,0.2070,69,-0.8765,-0.0000,0.0309,0.8765,1.0000,0.0000,3.1416,0.0000,0.0000,0.006074,-0.000155,-0.500000,0.000000,0.707107,0.008061,-0.000000,0.008061
1,0.2100,70,-0.8685,-0.0000,0.0317,0.8685,1.0000,0.0000,3.1416,0.0000,0.0000,0.006221,-0.000146,-0.500000,0.000000,0.707107,0.008255,-0.000000,0.008255
1,0.2130,71,-0.8602,-0.0000,0.0324,0.8602,1.0000,0.0000,3.1416,0.0000,0.0000,0.006358,-0.000137,-0.500000,0.000000,0.707107,0.008437,-0.000000,0.008437
1,0.2160,72,-0.8518,-0.0000,0.0330,0.8518,1.0000,0.0000,3.1416,0.0000,0.0000,0.006485,-0.000128,-0.500000,0.000000,0.707107,0.008607,-0.000000,0.008607
1,0.2190,73,-0.8432,-0.0000,0.0336,0.8432,1.0000,0.0000,3.1416,0.0000,0.0000,0.006603,-0.000117,-0.500000,0.000000,0.707107,0.008763,-0.000000,0.008763
1,0.2220,74,-0.8344,-0.0000,0.0342,0.8344,1.0000,0.0000,3.1416,0.0000,0.0000,0.006710,-0.000107,-0.500000,0.000000,0.707107,0.008904,-0.000000,0.008904
1,0.2250,75,-0.8255,-0.0000,0.0347,0.8255,1.0000,0.0000,3.1416,0.0000,0.0000,0.006806,-0.000096,-0.500000,0.000000,0.707107,0.009032,-0.000000,0.009032
1,0.2280,76,-0.8165,-0.0000,0.0351,0.8165,1.0000,0.0000,3.1416,0.0000,0.0000,0.006891,-0.000085,-0.500000,0.000000,0.707107,0.009145,-0.000000,0.009145
1,0.2310,77,-0.8073,-0.0000,0.0355,0.8073,1.0000,0.0000,3.1416,0.0000,0.0000,0.006965,-0.000074,-0.500000,0.000000,0.707107,0.009243,-0.000000,0.009243
1,0.2340,78,-0.7981,-0.0000,0.0358,0.7981,1.0000,0.0000,3.1416,0.0000,0.0000,0.007027,-0.000062,-0.500000,0.000000,0.707107,0.009325,-0.000000,0.009325
1,0.2370,79,-0.7888,-0.0000,0.0360,0.7888,1.0000,0.0000,3.1416,0.0000,0.0000,0.007077,-0.000050,-0.500000,0.000000,0.707107,0.009391,-0.000000,0.009391
1,0.2400,80,-0.7794,-0.0000,0.0362,0.7794,1.0000,0.0000,3.1416,0.0000,0.0000,0.007115,-0.000038,-0.500000,0.000000,0.707107,0.009442,-0.000000,0.009442
1,0.2430,81,-0.7699,-0.0000,0.0364,0.7699,1.0000,0.0000,3.1416,0.0000,0.0000,0.007141,-0.000026,-0.500000,0.000000,0.707107,0.009476,-0.000000,0.009476
1,0.2460,82,-0.7605,-0.0000,0.0364,0.7605,1.0000,0.0000,3.1416,0.0000,0.0000,0.007154,-0.000014,-0.500000,0.000000,0.707107,0.009494,-0.000000,0.009494
1,0.2490,83,-0.7510,-0.0000,0.0364,0.7510,1.0000,0.0000,3.1416,0.0000,0.0000,0.007155,-0.000001,-0.500000,0.000000,0.707107,0.009496,-0.000000,0.009496
1,0.2520,84,-0.7415,-0.0000,0.0364,0.7415,1.0000,0.0000,3.1416,0.0000,0.0000,0.007144,0.000011,-0.500000,0.000000,0.707107,0.009481,-0.000000,0.009481
1,0.2550,85,-0.7320,-0.0000,0.0363,0.7320,1.0000,0.0000,3.1416,0.0000,0.0000,0.007121,0.000023,-0.500000,0.000000,0.707107,0.009450,-0.000000,0.009450
1,0.2580,86,-0.7225,-0.0000,0.0361,0.7225,1.0000,0.0000,3.1416,0.0000,0.0000,0.007085,0.000036,-0.500000,0.000000,0.707107,0.009403,-0.000000,0.009403
1,0.2610,87,-0.7131,-0.0000,0.0358,0.7131,1.0000,0.0000,3.1416,0.0000,0.0000,0.007038,0.000048,-0.500000,0.000000,0.707107,0.009340,-0.000000,0.009340
1,0.2640,88,-0.7038,-0.0000,0.0355,0.7038,1.0000,0.0000,3.1416,0.0000,0.0000,0.006978,0.000060,-0.500000,0.000000,0.707107,0.009261,-0.000000,0.009261
1,0.2670,89,-0.6945,-0.0000,0.0352,0.6945,1.0000,0.0000,3.1416,0.0000,0.0000,0.006907,0.000071,-0.500000,0.000000,0.707107,0.009166,-0.000000,0.009166
1,0.2700,90,-0.6854,-0.0000,0.0348,0.6854,1.0000,0.0000,3.1416,0.0000,0.0000,0.006824,0.000083,-0.500000,0.000000,0.707107,0.009056,-0.000000,0.009056
1,0.2730,91,-0.6763,-0.0000,0.0343,0.6763,1.0000,0.0000,3.1416,0.0000,0.0000,0.006730,0.000094,-0.500000,0.000000,0.707107,0.008932,-0.000000,0.008932
1,0.2760,92,-0.6674,-0.0000,0.0337,0.6674,1.0000,0.0000,3.1416,0.0000,0.0000,0.006626,0.000105,-0.500000,0.000000,0.707107,0.008793,-0.000000,0.008793
1,0.2790,93,-0.6586,-0.0000,0.0332,0.6586,1.0000,0.0000,3.1416,0.0000,0.0000,0.006510,0.000115,-0.500000,0.000000,0.707107,0.008639,-0.000000,0.008639
1,0.2820,94,-0.6500,-0.0000,0.0325,0.6500,1.0000,0.0000,3.1416,0.0000,0.0000,0.006385,0.000126,-0.500000,0.000000,0.707107,0.008473,-0.000000,0.008473
1,0.2850,95,-0.6415,-0.0000,0.0318,0.6415,1.0000,0.0000,3.1416,0.0000,0.0000,0.006249,0.000135,-0.500000,0.000000,0.707107,0.008293,-0.000000,0.008293
1,0.2880,96,-0.6332,-0.0000,0.0311,0.6332,1.0000,0.0000,3.1416,0.0000,0.0000,0.006105,0.000145,-0.500000,0.000000,0.707107,0.008102,-0.000000,0.008102
1,0.2910,97,-0.6251,-0.0000,0.0303,0.6251,1.0000,0.0000,3.1416,0.0000,0.0000,0.005952,0.000153,-0.500000,0.000000,0.707107,0.007898,-0.000000,0.007898
1,0.2940,98,-0.6172,-0.0000,0.0295,0.6172,1.0000,0.0000,3.1416,0.0000,0.0000,0.005790,0.000162,-0.500000,0.000000,0.707107,0.007683,-0.000000,0.007683
1,0.2970,99,-0.6095,-0.0000,0.0286,0.6095,1.0000,0.0000,3.1416,0.0000,0.0000,0.005620,0.000169,-0.500000,0.000000,0.707107,0.007459,-0.000000,0.007459
1,0.3000,100,-0.6020,-0.0000,0.0277,0.6020,1.0000,0.0000,3.1416,0.0000,0.0000,0.005444,0.000177,-0.500000,0.000000,0.707107,0.007224,-0.000000,0.007224
1,0.3030,101,-0.5948,-0.0000,0.0268,0.5948,1.0000,0.0000,3.1416,0.0000,0.0000,0.005260,0.000183,-0.500000,0.000000,0.707107,0.006981,-0.000000,0.006981
1,0.3060,102,-0.5878,-0.0000,0.0258,0.5878,1.0000,0.0000,3.1416,0.0000,0.0000,0.005071,0.000189,-0.500000,0.000000,0.707107,0.006729,-0.000000,0.006729
1,0.3090,103,-0.5811,-0.0000,0.0248,0.5811,1.0000,0.0000,3.1416,0.0000,0.0000,0.004876,0.000195,-0.500000,0.000000,0.707107,0.006471,-0.000000,0.006471
1,0.3120,104,-0.5746,-0.0000,0.0238,0.5746,1.0000,0.0000,3.1416,0.0000,0.0000,0.004676,0.000200,-0.500000,0.000000,0.707107,0.006206,-0.000000,0.006206
1,0.3150,105,-0.5684,-0.0000,0.0228,0.5684,1.0000,0.0000,3.1416,0.0000,0.0000,0.004472,0.000204,-0.500000,0.000000,0.707107,0.005935,-0.000000,0.005935
1,0.3180,106,-0.5625,-0.0000,0.0217,0.5625,1.0000,0.0000,3.1416,0.0000,0.0000,0.004265,0.000208,-0.500000,0.000000,0.707107,0.005660,-0.000000,0.005660
1,0.3210,107,-0.5568,-0.0000,0.0206,0.5568,1.0000,0.0000,3.1416,0.0000,0.0000,0.004054,0.000210,-0.500000,0.000000,0.707107,0.005380,-0.000000,0.005380
1,0.3240,108,-0.5515,-0.0000,0.0196,0.5515,1.0000,0.0000,3.1416,0.0000,0.0000,0.003842,0.000213,-0.500000,0.000000,0.707107,0.005098,-0.000000,0.005098
1,0.3270,109,-0.5464,-0.0000,0.0185,0.5464,1.0000,0.0000,3.1416,0.0000,0.0000,0.003627,0.000214,-0.500000,0.000000,0.707107,0.004814,-0.000000,0.004814
1,0.3300,110,-0.5415,-0.0000,0.0174,0.5415,1.0000,0.0000,3.1416,0.0000,0.0000,0.003412,0.000215,-0.500000,0.000000,0.707107,0.004528,-0.000000,0.004528
1,0.3330,111,-0.5370,-0.0000,0.0163,0.5370,1.0000,0.0000,3.1416,0.0000,0.0000,0.003197,0.000215,-0.500000,0.000000,0.707107,0.004243,-0.000000,0.004243
1,0.3360,112,-0.5328,-0.0000,0.0152,0.5328,1.0000,0.0000,3.1416,0.0000,0.0000,0.002982,0.000215,-0.500000,0.000000,0.707107,0.003958,-0.000000,0.003958
1,0.3390,113,-0.5288,-0.0000,0.0141,0.5288,1.0000,0.0000,3.1416,0.0000,0.0000,0.002769,0.000214,-0.500000,0.000000,0.707107,0.003674,-0.000000,0.003674
1,0.3420,114,-0.5251,-0.0000,0.0130,0.5251,1.0000,0.0000,3.1416,0.0000,0.0000,0.002557,0.000212,-0.500000,0.000000,0.707107,0.003393,-0.000000,0.003393
1,0.3450,115,-0.5217,-0.0000,0.0120,0.5217,1.0000,0.0000,3.1416,0.0000,0.0000,0.002347,0.000209,-0.500000,0.000000,0.707107,0.003115,-0.000000,0.003115
1,0.3480,116,-0.5186,-0.0000,0.0109,0.5186,1.0000,0.0000,3.1416,0.0000,0.0000,0.002141,0.000206,-0.500000,0.000000,0.707107,0.002842,-0.000000,0.002842
1,0.3510,117,-0.5158,-0.0000,0.0099,0.5158,1.0000,0.0000,3.1416,0.0000,0.0000,0.001939,0.000202,-0.500000,0.000000,0.707107,0.002573,-0.000000,0.002573
1,0.3540,118,-0.5132,-0.0000,0.0089,0.5132,1.0000,0.0000,3.1416,0.0000,0.0000,0.001741,0.000198,-0.500000,0.000000,0.707107,0.002311,-0.000000,0.002311
1,0.3570,119,-0.5109,-0.0000,0.0079,0.5109,1.0000,0.0000,3.1416,0.0000,0.0000,0.001549,0.000192,-0.500000,0.000000,0.707107,0.002056,-0.000000,0.002056
1,0.3600,120,-0.5089,-0.0000,0.0069,0.5089,1.0000,0.0000,3.1416,0.0000,0.0000,0.001363,0.000186,-0.500000,0.000000,0.707107,0.001808,-0.000000,0.001808
1,0.3630,121,-0.5070,-0.0000,0.0060,0.5070,1.0000,0.0000,3.1416,0.0000,0.0000,0.001183,0.000180,-0.500000,0.000000,0.707107,0.001570,-0.000000,0.001570
1,0.3660,122,-0.5055,-0.0000,0.0051,0.5055,1.0000,0.0000,3.1416,0.0000,0.0000,0.001011,0.000172,-0.500000,0.000000,0.707107,0.001341,-0.000000,0.001341
1,0.3690,123,-0.5041,-0.0000,0.0043,0.5041,1.0000,0.0000,3.1416,0.0000,0.0000,0.000847,0.000164,-0.500000,0.000000,0.707107,0.001124,-0.000000,0.001124
1,0.3720,124,-0.5030,-0.0000,0.0035,0.5030,1.0000,0.0000,3.1416,0.0000,0.0000,0.000692,0.000155,-0.500000,0.000000,0.707107,0.000919,-0.000000,0.000919
1,0.3750,125,-0.5021,-0.0000,0.0028,0.5021,1.0000,0.0000,3.1416,0.0000,0.0000,0.000548,0.000144,-0.500000,0.000000,0.707107,0.000727,-0.000000,0.000727
1,0.3780,126,-0.5014,-0.0000,0.0021,0.5014,1.0000,0.0000,3.1416,0.0000,0.0000,0.000415,0.000133,-0.500000,0.000000,0.707107,0.000550,-0.000000,0.000550
1,0.3810,127,-0.5008,-0.0000,0.0015,0.5008,1.0000,0.0000,3.1416,0.0000,0.0000,0.000294,0.000121,-0.500000,0.000000,0.707107,0.000390,-0.000000,0.000390
1,0.3840,128,-0.5004,-0.0000,0.0010,0.5004,1.0000,0.0000,3.1416,0.0000,0.0000,0.000188,0.000106,-0.500000,0.000000,0.707107,0.000249,-0.000000,0.000249
1,0.3870,129,-0.5002,-0.0000,0.0005,0.5002,1.0000,0.0000,3.1416,0.0000,0.0000,0.000099,0.000089,-0.500000,0.000000,0.707107,0.000131,-0.000000,0.000131
1,0.3900,130,-0.5000,-0.0000,0.0002,0.5000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000031,0.000068,-0.500000,0.000000,0.707107,0.000042,-0.000000,0.000042
1,0.3930,131,-0.5000,-0.0000,0.0000,0.5000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.3960,132,-0.5000,-0.0000,0.0000,0.5000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.3990,133,-0.5000,-0.0000,0.0000,0.5000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.4020,134,-0.5000,-0.0000,0.0000,0.5000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.4050,135,-0.5000,-0.0000,0.0000,0.5000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.4080,136,-0.5000,-0.0000,0.0000,0.5000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.4110,137,-0.5000,-0.0000,0.0000,0.5000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.4140,138,-0.5000,-0.0000,0.0000,0.5000,1.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
