P,t,vx,vy,pen_factor,v_mag,cvmag,v_ang,vrel,v_collx,vcolly
0,0.0015,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0045,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0075,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0105,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0135,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0165,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0195,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0225,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0255,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0285,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0315,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0345,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0375,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0405,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0435,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0465,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0495,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0525,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0555,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0585,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0615,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0645,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0675,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
0,0.0705,0.5000,0.0000,0.0070,0.5000,0.7500,0.0000,-2.0000,-0.0053
0,0.0735,0.4947,0.0000,0.0159,0.4947,0.7500,0.0000,-2.0000,-0.0120
0,0.0765,0.4828,0.0000,0.0247,0.4828,0.7500,0.0000,-2.0000,-0.0185
0,0.0795,0.4642,0.0000,0.0333,0.4642,0.7500,0.0000,-2.0000,-0.0250
0,0.0825,0.4393,0.0000,0.0416,0.4393,0.7500,0.0000,-2.0000,-0.0312
0,0.0855,0.4081,0.0000,0.0495,0.4081,0.7500,0.0000,-2.0000,-0.0371
0,0.0885,0.3710,0.0000,0.0569,0.3710,0.7500,0.0000,-2.0000,-0.0427
0,0.0915,0.3283,0.0000,0.0639,0.3283,0.7500,0.0000,-2.0000,-0.0479
0,0.0945,0.2804,0.0000,0.0702,0.2804,0.7500,0.0000,-2.0000,-0.0527
0,0.0975,0.2277,0.0000,0.0760,0.2277,0.7500,0.0000,-2.0000,-0.0570
0,0.1005,0.1708,0.0000,0.0810,0.1708,0.7500,0.0000,-2.0000,-0.0608
0,0.1035,0.1100,0.0000,0.0853,0.1100,0.7500,0.0000,-2.0000,-0.0640
0,0.1065,0.0460,0.0000,0.0889,0.0460,0.7500,0.0000,-2.0000,-0.0667
0,0.1095,-0.0206,0.0000,0.0916,0.0206,0.7500,3.1416,-2.0000,-0.0687
0,0.1125,-0.0894,0.0000,0.0936,0.0894,0.7500,3.1416,-2.0000,-0.0702
0,0.1155,-0.1595,0.0000,0.0946,0.1595,0.7500,3.1416,-2.0000,-0.0710
0,0.1185,-0.2305,0.0000,0.0949,0.2305,0.7500,3.1416,-2.0000,-0.0712
0,0.1215,-0.3017,0.0000,0.0943,0.3017,0.7500,3.1416,-2.0000,-0.0707
0,0.1245,-0.3724,0.0000,0.0928,0.3724,0.7500,3.1416,-2.0000,-0.0696
0,0.1275,-0.4420,0.0000,0.0905,0.4420,0.7500,3.1416,-2.0000,-0.0679
0,0.1305,-0.5098,0.0000,0.0874,0.5098,0.7500,3.1416,-2.0000,-0.0655
0,0.1335,-0.5754,0.0000,0.0835,0.5754,0.7500,3.1416,-2.0000,-0.0626
0,0.1365,-0.6380,0.0000,0.0788,0.6380,0.7500,3.1416,-2.0000,-0.0591
